STATE_CODE,STATE_CODE_EXP,SHRP_ID,LATITUDE,LONGITUDE,DATUM,DATUM_EXP,DATUM_OTHER,ELEVATION
13,Georgia,4092,31.022520065307617,-84.0583,1,World Geodetic System 1984 (WGS84),,87.9000015258789
13,Georgia,4093,31.05289077758789,-84.071,1,World Geodetic System 1984 (WGS84),,89.19999694824219
13,Georgia,4096,31.394420623779297,-84.91713,1,World Geodetic System 1984 (WGS84),,75.69999694824219
13,Georgia,4111,33.922428131103516,-83.51366,1,World Geodetic System 1984 (WGS84),,244.0
13,Georgia,4112,31.026079177856445,-81.65654,1,World Geodetic System 1984 (WGS84),,2.9000000953674316
13,Georgia,4113,31.081809997558594,-81.61429,1,World Geodetic System 1984 (WGS84),,5.0
13,Georgia,4119,34.088619232177734,-84.70596,1,World Geodetic System 1984 (WGS84),,273.1000061035156
13,Georgia,4420,31.904190063476562,-81.36331,1,World Geodetic System 1984 (WGS84),,4.0
13,Georgia,5023,30.778650283813477,-81.65611,1,World Geodetic System 1984 (WGS84),,6.0
13,Georgia,7028,34.368431091308594,-83.27832,1,World Geodetic System 1984 (WGS84),,198.3000030517578
15,Hawaii,1003,20.984500885009766,-156.66507,1,World Geodetic System 1984 (WGS84),,38.70000076293945
15,Hawaii,1006,20.983800888061523,-156.66922,1,World Geodetic System 1984 (WGS84),,23.600000381469727
15,Hawaii,1008,19.635900497436523,-155.97882,1,World Geodetic System 1984 (WGS84),,102.69999694824219
15,Hawaii,7080,19.826480865478516,-155.94821,1,World Geodetic System 1984 (WGS84),,89.4000015258789
16,Idaho,1001,47.77418899536133,-116.78988,1,World Geodetic System 1984 (WGS84),,703.0
16,Idaho,1005,44.630828857421875,-116.44427,1,World Geodetic System 1984 (WGS84),,987.5999755859375
16,Idaho,1007,42.59267044067383,-114.69604,1,World Geodetic System 1984 (WGS84),,1150.0
16,Idaho,1009,42.47175979614258,-113.38119,1,World Geodetic System 1984 (WGS84),,1349.0
16,Idaho,1010,43.68191909790039,-112.11765,1,World Geodetic System 1984 (WGS84),,1455.0
16,Idaho,1020,42.7387809753418,-114.4381,1,World Geodetic System 1984 (WGS84),,1247.9000244140625
16,Idaho,1021,43.6475715637207,-111.92873,1,World Geodetic System 1984 (WGS84),,1477.0
16,Idaho,3017,42.63982009887695,-113.04491,1,World Geodetic System 1984 (WGS84),,1296.4000244140625
16,Idaho,3023,43.8378791809082,-116.76315,1,World Geodetic System 1984 (WGS84),,766.7999877929688
16,Idaho,5025,42.420021057128906,-112.18772,1,World Geodetic System 1984 (WGS84),,1429.0
16,Idaho,6027,42.44572067260742,-111.35042,1,World Geodetic System 1984 (WGS84),,1847.5
16,Idaho,9032,47.6340217590332,-116.86674,1,World Geodetic System 1984 (WGS84),,802.7000122070312
16,Idaho,9034,48.42136001586914,-116.49993,1,World Geodetic System 1984 (WGS84),,644.2999877929688
16,Idaho,A310,42.746238708496094,-114.43561,1,World Geodetic System 1984 (WGS84),,1237.9000244140625
16,Idaho,A320,42.74089813232422,-114.43741,1,World Geodetic System 1984 (WGS84),,1245.800048828125
16,Idaho,A330,42.74250030517578,-114.43683,1,World Geodetic System 1984 (WGS84),,1242.0
16,Idaho,A350,42.744380950927734,-114.43623,1,World Geodetic System 1984 (WGS84),,1238.199951171875
16,Idaho,B310,43.645530700683594,-111.93017,1,World Geodetic System 1984 (WGS84),,1476.4000244140625
16,Idaho,B320,43.650428771972656,-111.9267,1,World Geodetic System 1984 (WGS84),,1478.0
16,Idaho,B330,43.649070739746094,-111.92767,1,World Geodetic System 1984 (WGS84),,1477.0
16,Idaho,B350,43.64387893676758,-111.93133,1,World Geodetic System 1984 (WGS84),,1477.0
16,Idaho,C310,43.67675018310547,-112.11515,1,World Geodetic System 1984 (WGS84),,1453.0
16,Idaho,C320,43.67985153198242,-112.11664,1,World Geodetic System 1984 (WGS84),,1454.5
16,Idaho,C330,43.67829895019531,-112.11588,1,World Geodetic System 1984 (WGS84),,1454.0
16,Idaho,C350,43.674949645996094,-112.11427,1,World Geodetic System 1984 (WGS84),,1453.0
17,Illinois,0601,39.94089126586914,-88.303,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,0602,39.929298400878906,-88.30283,1,World Geodetic System 1984 (WGS84),,211.0
17,Illinois,0603,39.946388244628906,-88.30302,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,0604,39.9487190246582,-88.30303,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,0605,39.93238067626953,-88.30287,1,World Geodetic System 1984 (WGS84),,211.0
17,Illinois,0606,39.944618225097656,-88.30299,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,0607,39.953250885009766,-88.30309,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,0608,39.95566177368164,-88.30304,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,0659,39.95029067993164,-88.30305,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,0660,39.938961029052734,-88.30283,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,0661,39.93539810180664,-88.30288,1,World Geodetic System 1984 (WGS84),,210.39999389648438
17,Illinois,0662,39.94282913208008,-88.30298,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,0663,39.958518981933594,-88.30305,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,0664,39.960411071777344,-88.30315,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,4074,42.2859001159668,-89.55173,1,World Geodetic System 1984 (WGS84),,244.6999969482422
17,Illinois,4082,38.6242790222168,-89.38508,1,World Geodetic System 1984 (WGS84),,143.0
17,Illinois,5020,38.621700286865234,-89.5153,1,World Geodetic System 1984 (WGS84),,138.0
17,Illinois,5151,41.49834060668945,-90.33894,1,World Geodetic System 1984 (WGS84),,202.3000030517578
17,Illinois,5217,40.436431884765625,-89.00101,1,World Geodetic System 1984 (WGS84),,240.0
17,Illinois,5423,40.55147933959961,-89.0969,1,World Geodetic System 1984 (WGS84),,246.0
17,Illinois,5453,38.297611236572266,-88.94569,1,World Geodetic System 1984 (WGS84),,152.5
17,Illinois,5843,42.031131744384766,-89.02075,1,World Geodetic System 1984 (WGS84),,236.0
17,Illinois,5849,40.39448165893555,-88.13192,1,World Geodetic System 1984 (WGS84),,232.0
17,Illinois,5854,40.78810119628906,-89.66324,1,World Geodetic System 1984 (WGS84),,209.0
17,Illinois,5869,40.76491165161133,-89.6706,1,World Geodetic System 1984 (WGS84),,201.5
17,Illinois,5908,37.744930267333984,-89.05462,1,World Geodetic System 1984 (WGS84),,140.10000610351562
17,Illinois,6050,38.54050064086914,-90.09353,1,World Geodetic System 1984 (WGS84),,165.0
17,Illinois,7937,41.1585807800293,-89.92597,1,World Geodetic System 1984 (WGS84),,230.5
17,Illinois,9267,41.52445983886719,-90.3418,1,World Geodetic System 1984 (WGS84),,178.60000610351562
17,Illinois,9327,40.4361686706543,-89.00284,1,World Geodetic System 1984 (WGS84),,238.0
18,Indiana,0601,41.238739013671875,-86.26116,1,World Geodetic System 1984 (WGS84),,246.39999389648438
18,Indiana,0602,41.174339294433594,-86.24265,1,World Geodetic System 1984 (WGS84),,271.3999938964844
18,Indiana,0603,41.184261322021484,-86.24781,1,World Geodetic System 1984 (WGS84),,263.6000061035156
18,Indiana,0604,41.182491302490234,-86.24689,1,World Geodetic System 1984 (WGS84),,265.6000061035156
18,Indiana,0605,41.17607116699219,-86.24358,1,World Geodetic System 1984 (WGS84),,270.79998779296875
18,Indiana,0606,41.180728912353516,-86.24598,1,World Geodetic System 1984 (WGS84),,268.0
18,Indiana,0607,41.21797180175781,-86.26089,1,World Geodetic System 1984 (WGS84),,249.8000030517578
18,Indiana,0608,41.19192886352539,-86.25181,1,World Geodetic System 1984 (WGS84),,256.5
18,Indiana,0659,41.189640045166016,-86.25063,1,World Geodetic System 1984 (WGS84),,257.0
18,Indiana,0660,41.18080139160156,-86.24876,1,World Geodetic System 1984 (WGS84),,268.6000061035156
18,Indiana,0661,41.17864990234375,-86.24493,1,World Geodetic System 1984 (WGS84),,270.0
18,Indiana,0662,41.1939697265625,-86.25292,1,World Geodetic System 1984 (WGS84),,257.8999938964844
18,Indiana,0663,41.19673156738281,-86.25433,1,World Geodetic System 1984 (WGS84),,258.8999938964844
18,Indiana,0664,41.198829650878906,-86.2554,1,World Geodetic System 1984 (WGS84),,260.0
18,Indiana,0665,41.201629638671875,-86.25689,1,World Geodetic System 1984 (WGS84),,258.79998779296875
18,Indiana,0666,41.204200744628906,-86.25816,1,World Geodetic System 1984 (WGS84),,256.8999938964844
18,Indiana,0667,41.2067985534668,-86.25925,1,World Geodetic System 1984 (WGS84),,255.6999969482422
18,Indiana,0668,41.20948028564453,-86.26012,1,World Geodetic System 1984 (WGS84),,253.89999389648438
18,Indiana,0669,41.21192169189453,-86.26058,1,World Geodetic System 1984 (WGS84),,252.89999389648438
18,Indiana,0670,41.21382141113281,-86.26077,1,World Geodetic System 1984 (WGS84),,251.8000030517578
18,Indiana,0671,41.21575164794922,-86.26082,1,World Geodetic System 1984 (WGS84),,251.0
18,Indiana,0672,41.18769073486328,-86.24908,1,World Geodetic System 1984 (WGS84),,257.20001220703125
18,Indiana,2008,40.94173049926758,-85.04831,1,World Geodetic System 1984 (WGS84),,241.0
18,Indiana,2009,40.02492904663086,-85.9961,1,World Geodetic System 1984 (WGS84),,242.0
18,Indiana,3002,40.59722900390625,-87.38037,1,World Geodetic System 1984 (WGS84),,252.3000030517578
18,Indiana,3003,41.259910583496094,-86.26401,1,World Geodetic System 1984 (WGS84),,246.3000030517578
18,Indiana,3030,40.216758728027344,-85.54762,1,World Geodetic System 1984 (WGS84),,273.0
18,Indiana,3031,37.94282150268555,-87.8348,1,World Geodetic System 1984 (WGS84),,115.0
18,Indiana,4021,39.95957946777344,-86.15763,1,World Geodetic System 1984 (WGS84),,259.20001220703125
18,Indiana,4042,37.94239044189453,-87.73376,1,World Geodetic System 1984 (WGS84),,140.60000610351562
18,Indiana,5022,39.640560150146484,-86.07396,1,World Geodetic System 1984 (WGS84),,254.0
18,Indiana,5043,38.03385925292969,-87.66204,1,World Geodetic System 1984 (WGS84),,136.1999969482422
18,Indiana,5518,40.47700119018555,-86.8544,1,World Geodetic System 1984 (WGS84),,164.10000610351562
18,Indiana,5528,41.64236068725586,-86.64967,1,World Geodetic System 1984 (WGS84),,233.0
18,Indiana,5538,41.66352844238281,-86.61475,1,World Geodetic System 1984 (WGS84),,247.10000610351562
18,Indiana,9020,40.58723068237305,-85.55182,1,World Geodetic System 1984 (WGS84),,261.3999938964844
18,Indiana,A410,37.94272994995117,-87.82576,1,World Geodetic System 1984 (WGS84),,115.0
18,Indiana,A430,37.9427490234375,-87.82822,1,World Geodetic System 1984 (WGS84),,115.0
19,Iowa,0101,40.670989990234375,-91.26757,1,World Geodetic System 1984 (WGS84),,203.0
19,Iowa,0102,40.668701171875,-91.27014,1,World Geodetic System 1984 (WGS84),,202.8000030517578
19,Iowa,0103,40.664188385009766,-91.2718,1,World Geodetic System 1984 (WGS84),,203.1999969482422
19,Iowa,0104,40.682289123535156,-91.25176,1,World Geodetic System 1984 (WGS84),,202.0
19,Iowa,0105,40.66606903076172,-91.27121,1,World Geodetic System 1984 (WGS84),,205.0
19,Iowa,0106,40.68059158325195,-91.25281,1,World Geodetic System 1984 (WGS84),,201.39999389648438
19,Iowa,0107,40.660858154296875,-91.2729,1,World Geodetic System 1984 (WGS84),,208.89999389648438
19,Iowa,0108,40.68581008911133,-91.25078,1,World Geodetic System 1984 (WGS84),,201.0
19,Iowa,0109,40.679290771484375,-91.25456,1,World Geodetic System 1984 (WGS84),,199.6999969482422
19,Iowa,0110,40.677490234375,-91.25733,1,World Geodetic System 1984 (WGS84),,202.0
19,Iowa,0111,40.67559051513672,-91.26035,1,World Geodetic System 1984 (WGS84),,199.89999389648438
19,Iowa,0112,40.67258071899414,-91.26509,1,World Geodetic System 1984 (WGS84),,200.0
19,Iowa,0159,40.696189880371094,-91.24531,1,World Geodetic System 1984 (WGS84),,165.0
19,Iowa,0213,41.62466049194336,-93.49512,1,World Geodetic System 1984 (WGS84),,262.6000061035156
19,Iowa,0214,41.62683868408203,-93.49755,1,World Geodetic System 1984 (WGS84),,265.5
19,Iowa,0215,41.619178771972656,-93.49291,1,World Geodetic System 1984 (WGS84),,269.5
19,Iowa,0216,41.62144088745117,-93.49304,1,World Geodetic System 1984 (WGS84),,268.1000061035156
19,Iowa,0217,41.608028411865234,-93.49538,1,World Geodetic System 1984 (WGS84),,268.79998779296875
19,Iowa,0218,41.61017990112305,-93.4949,1,World Geodetic System 1984 (WGS84),,264.20001220703125
19,Iowa,0219,41.61294174194336,-93.49429,1,World Geodetic System 1984 (WGS84),,265.8999938964844
19,Iowa,0220,41.61513137817383,-93.4938,1,World Geodetic System 1984 (WGS84),,267.29998779296875
19,Iowa,0221,41.63093948364258,-93.50156,1,World Geodetic System 1984 (WGS84),,269.20001220703125
19,Iowa,0222,41.632659912109375,-93.50269,1,World Geodetic System 1984 (WGS84),,273.79998779296875
19,Iowa,0223,41.635379791259766,-93.50443,1,World Geodetic System 1984 (WGS84),,276.20001220703125
19,Iowa,0224,41.63737106323242,-93.5057,1,World Geodetic System 1984 (WGS84),,279.79998779296875
19,Iowa,0259,41.62910079956055,-93.5,1,World Geodetic System 1984 (WGS84),,266.20001220703125
19,Iowa,0601,41.81669998168945,-93.5709,1,World Geodetic System 1984 (WGS84),,307.1000061035156
19,Iowa,0602,41.82025909423828,-93.57103,1,World Geodetic System 1984 (WGS84),,310.29998779296875
19,Iowa,0603,41.77286911010742,-93.57082,1,World Geodetic System 1984 (WGS84),,295.0
19,Iowa,0604,41.76845932006836,-93.57064,1,World Geodetic System 1984 (WGS84),,293.79998779296875
19,Iowa,0605,41.81264114379883,-93.57079,1,World Geodetic System 1984 (WGS84),,303.1000061035156
19,Iowa,0606,41.762779235839844,-93.5704,1,World Geodetic System 1984 (WGS84),,292.0
19,Iowa,0607,41.78205108642578,-93.57086,1,World Geodetic System 1984 (WGS84),,296.0
19,Iowa,0608,41.77996063232422,-93.57094,1,World Geodetic System 1984 (WGS84),,296.0
19,Iowa,0659,41.7765998840332,-93.57101,1,World Geodetic System 1984 (WGS84),,295.0
19,Iowa,0701,42.32503128051758,-93.56949,1,World Geodetic System 1984 (WGS84),,339.1000061035156
19,Iowa,0702,42.33771896362305,-93.56981,1,World Geodetic System 1984 (WGS84),,344.0
19,Iowa,0703,42.335819244384766,-93.56979,1,World Geodetic System 1984 (WGS84),,341.0
19,Iowa,0704,42.374080657958984,-93.57018,1,World Geodetic System 1984 (WGS84),,359.0
19,Iowa,0705,42.37165832519531,-93.57014,1,World Geodetic System 1984 (WGS84),,359.0
19,Iowa,0706,42.366790771484375,-93.57014,1,World Geodetic System 1984 (WGS84),,356.0
19,Iowa,0707,42.36408996582031,-93.57011,1,World Geodetic System 1984 (WGS84),,356.0
19,Iowa,0708,42.343379974365234,-93.56992,1,World Geodetic System 1984 (WGS84),,345.20001220703125
19,Iowa,0709,42.340911865234375,-93.56988,1,World Geodetic System 1984 (WGS84),,345.0
19,Iowa,0759,42.348060607910156,-93.56998,1,World Geodetic System 1984 (WGS84),,347.0
19,Iowa,3006,41.80979919433594,-90.47054,1,World Geodetic System 1984 (WGS84),,207.0
19,Iowa,3009,41.96384811401367,-91.67052,1,World Geodetic System 1984 (WGS84),,229.0
19,Iowa,3028,41.67314910888672,-91.62005,1,World Geodetic System 1984 (WGS84),,229.39999389648438
19,Iowa,3033,41.56489181518555,-91.54477,1,World Geodetic System 1984 (WGS84),,192.0
19,Iowa,3055,42.448978424072266,-93.58831,1,World Geodetic System 1984 (WGS84),,359.0
19,Iowa,5042,42.5809211730957,-93.53862,1,World Geodetic System 1984 (WGS84),,360.0
19,Iowa,5046,42.616859436035156,-93.49598,1,World Geodetic System 1984 (WGS84),,347.0
19,Iowa,6150,42.342140197753906,-94.95517,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,369.29998779296875
19,Iowa,9116,43.47359848022461,-93.35074,1,World Geodetic System 1984 (WGS84),,387.0
19,Iowa,9126,41.59783935546875,-90.41936,1,World Geodetic System 1984 (WGS84),,216.0
19,Iowa,A310,42.345149993896484,-94.95519,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,371.8999938964844
19,Iowa,A320,42.3489990234375,-94.95517,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,373.79998779296875
19,Iowa,A330,42.35205078125,-94.95515,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,373.0
19,Iowa,A340,42.355899810791016,-94.95513,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,375.0
19,Iowa,A350,42.358360290527344,-94.95512,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,375.0
19,Iowa,A410,42.449039459228516,-93.59375,1,World Geodetic System 1984 (WGS84),,359.0
19,Iowa,A430,42.44900131225586,-93.59113,1,World Geodetic System 1984 (WGS84),,359.0
19,Iowa,B410,41.95537185668945,-91.67071,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,235.39999389648438
19,Iowa,B430,41.95729064941406,-91.67068,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,232.10000610351562
20,Kansas,0101,37.61116027832031,-99.15881,1,World Geodetic System 1984 (WGS84),,663.0
20,Kansas,0102,37.61130905151367,-99.15656,1,World Geodetic System 1984 (WGS84),,662.0
20,Kansas,0103,37.613399505615234,-99.12206,1,World Geodetic System 1984 (WGS84),,655.0
20,Kansas,0104,37.613441467285156,-99.11988,1,World Geodetic System 1984 (WGS84),,657.4000244140625
20,Kansas,0105,37.61320877075195,-99.12569,1,World Geodetic System 1984 (WGS84),,657.5999755859375
20,Kansas,0106,37.611671447753906,-99.15101,1,World Geodetic System 1984 (WGS84),,656.5999755859375
20,Kansas,0107,37.611778259277344,-99.14883,1,World Geodetic System 1984 (WGS84),,655.0
20,Kansas,0108,37.612159729003906,-99.14329,1,World Geodetic System 1984 (WGS84),,658.0
20,Kansas,0109,37.61233139038086,-99.14019,1,World Geodetic System 1984 (WGS84),,658.0
20,Kansas,0110,37.61246109008789,-99.13796,1,World Geodetic System 1984 (WGS84),,658.0
20,Kansas,0111,37.61275100708008,-99.13354,1,World Geodetic System 1984 (WGS84),,657.0
20,Kansas,0112,37.61262130737305,-99.13574,1,World Geodetic System 1984 (WGS84),,657.0999755859375
20,Kansas,0160,37.61521911621094,-99.09271,1,World Geodetic System 1984 (WGS84),,657.0
20,Kansas,0161,37.61688995361328,-99.06952,1,World Geodetic System 1984 (WGS84),,652.0
20,Kansas,0163,37.60852813720703,-99.23018,1,World Geodetic System 1984 (WGS84),,666.7000122070312
20,Kansas,0201,38.99238967895508,-96.97865,1,World Geodetic System 1984 (WGS84),,354.5
20,Kansas,0202,38.99205017089844,-96.98089,1,World Geodetic System 1984 (WGS84),,355.0
20,Kansas,0203,38.993900299072266,-96.9677,1,World Geodetic System 1984 (WGS84),,347.0
20,Kansas,0204,38.99361038208008,-96.96993,1,World Geodetic System 1984 (WGS84),,342.20001220703125
20,Kansas,0205,38.99142837524414,-96.98534,1,World Geodetic System 1984 (WGS84),,356.0
20,Kansas,0206,38.99176025390625,-96.98312,1,World Geodetic System 1984 (WGS84),,356.0
20,Kansas,0207,38.99113082885742,-96.98758,1,World Geodetic System 1984 (WGS84),,356.79998779296875
20,Kansas,0208,38.99081039428711,-96.98981,1,World Geodetic System 1984 (WGS84),,356.0
20,Kansas,0209,38.989990234375,-97.01255,1,World Geodetic System 1984 (WGS84),,341.0
20,Kansas,0210,38.9900016784668,-97.01029,1,World Geodetic System 1984 (WGS84),,344.0
20,Kansas,0211,38.9899787902832,-97.00137,1,World Geodetic System 1984 (WGS84),,353.3999938964844
20,Kansas,0212,38.9904899597168,-96.99199,1,World Geodetic System 1984 (WGS84),,356.0
20,Kansas,0259,38.989990234375,-97.01484,1,World Geodetic System 1984 (WGS84),,340.20001220703125
20,Kansas,0901,37.60850143432617,-99.26572,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,675.4000244140625
20,Kansas,0902,37.6085090637207,-99.25902,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,669.2999877929688
20,Kansas,0903,37.60853958129883,-99.24395,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,670.0
20,Kansas,3013,38.960960388183594,-94.77594,1,World Geodetic System 1984 (WGS84),,306.6000061035156
20,Kansas,3015,38.003719329833984,-100.8634,1,World Geodetic System 1984 (WGS84),,873.7000122070312
20,Kansas,3060,39.125709533691406,-94.81483,1,World Geodetic System 1984 (WGS84),,309.0
20,Kansas,4016,39.087459564208984,-95.54047,1,World Geodetic System 1984 (WGS84),,263.1000061035156
20,Kansas,4052,39.74618148803711,-94.8774,1,World Geodetic System 1984 (WGS84),,246.39999389648438
20,Kansas,4053,39.104671478271484,-94.78278,1,World Geodetic System 1984 (WGS84),,280.0
20,Kansas,4054,38.961978912353516,-97.1023,1,World Geodetic System 1984 (WGS84),,365.3999938964844
20,Kansas,4063,39.059139251708984,-94.79136,1,World Geodetic System 1984 (WGS84),,239.89999389648438
20,Kansas,4067,38.02629852294922,-97.3446,1,World Geodetic System 1984 (WGS84),,440.3999938964844
20,Kansas,7073,38.929588317871094,-97.3145,1,World Geodetic System 1984 (WGS84),,379.5
20,Kansas,7085,39.84189987182617,-96.60378,1,World Geodetic System 1984 (WGS84),,387.6000061035156
20,Kansas,9037,39.09049987792969,-95.713,1,World Geodetic System 1984 (WGS84),,272.3999938964844
20,Kansas,A410,38.96282958984375,-97.10005,1,World Geodetic System 1984 (WGS84),,363.79998779296875
20,Kansas,A411,38.966548919677734,-97.09063,1,World Geodetic System 1984 (WGS84),,353.1000061035156
20,Kansas,A412,38.96506118774414,-97.09441,1,World Geodetic System 1984 (WGS84),,351.79998779296875
20,Kansas,A430,38.96369171142578,-97.09789,1,World Geodetic System 1984 (WGS84),,358.20001220703125
20,Kansas,B410,39.08750915527344,-95.54286,1,World Geodetic System 1984 (WGS84),,264.0
20,Kansas,B430,39.08750915527344,-95.54531,1,World Geodetic System 1984 (WGS84),,264.0
21,Kentucky,1010,37.48004150390625,-83.69917,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,270.5
21,Kentucky,3016,37.85219955444336,-85.7118,1,World Geodetic System 1984 (WGS84),,140.0
21,Kentucky,4025,38.120418548583984,-84.53829,1,World Geodetic System 1984 (WGS84),,290.0
21,Kentucky,6040,38.02996063232422,-84.56308,1,World Geodetic System 1984 (WGS84),,301.1000061035156
21,Kentucky,6043,37.13713836669922,-83.84056,1,World Geodetic System 1984 (WGS84),,303.6000061035156
21,Kentucky,A310,37.48012924194336,-83.70691,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,284.5
21,Kentucky,A320,37.48234939575195,-83.71165,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,272.20001220703125
21,Kentucky,A330,37.479591369628906,-83.70466,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,275.29998779296875
21,Kentucky,A340,37.479949951171875,-83.70159,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,279.0
21,Kentucky,A350,37.48139190673828,-83.70917,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,279.0
21,Kentucky,A410,37.85350036621094,-85.71053,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,140.0
21,Kentucky,A430,37.847900390625,-85.71468,6,"North American Datum 1983 Alaska, Canada, Central America, Continental United States, Mexico (NAD83)",,141.8000030517578
22,Louisiana,3056,30.975109100341797,-92.29541,1,World Geodetic System 1984 (WGS84),,18.0
22,Louisiana,4001,30.473840713500977,-90.76115,1,World Geodetic System 1984 (WGS84),,11.5
23,Maine,0501,45.05393981933594,-68.68727,1,World Geodetic System 1984 (WGS84),,42.79999923706055
23,Maine,0502,45.05604934692383,-68.68755,1,World Geodetic System 1984 (WGS84),,42.0
23,Maine,0503,45.05828857421875,-68.68796,1,World Geodetic System 1984 (WGS84),,42.0
23,Maine,0504,45.06010055541992,-68.68832,1,World Geodetic System 1984 (WGS84),,42.0
23,Maine,0505,45.062339782714844,-68.6887,1,World Geodetic System 1984 (WGS84),,42.0
23,Maine,0506,45.0642204284668,-68.68906,1,World Geodetic System 1984 (WGS84),,42.0
23,Maine,0507,45.06637954711914,-68.68948,1,World Geodetic System 1984 (WGS84),,46.70000076293945
23,Maine,0508,45.068241119384766,-68.68982,1,World Geodetic System 1984 (WGS84),,50.400001525878906
23,Maine,0509,45.07046890258789,-68.69027,1,World Geodetic System 1984 (WGS84),,54.0
23,Maine,0559,45.07238006591797,-68.69061,1,World Geodetic System 1984 (WGS84),,55.70000076293945
23,Maine,1001,45.22023010253906,-68.67458,1,World Geodetic System 1984 (WGS84),,66.4000015258789
23,Maine,1009,44.06499099731445,-69.49014,1,World Geodetic System 1984 (WGS84),,34.0
23,Maine,1012,43.8360595703125,-70.12807,1,World Geodetic System 1984 (WGS84),,36.0
23,Maine,1026,44.57352828979492,-70.29562,1,World Geodetic System 1984 (WGS84),,148.10000610351562
23,Maine,1028,44.429561614990234,-70.79961,1,World Geodetic System 1984 (WGS84),,201.10000610351562
23,Maine,3013,43.9251594543457,-70.00343,1,World Geodetic System 1984 (WGS84),,36.599998474121094
23,Maine,3014,43.936500549316406,-69.98491,1,World Geodetic System 1984 (WGS84),,36.0
23,Maine,7023,43.869720458984375,-70.10085,1,World Geodetic System 1984 (WGS84),,43.099998474121094
24,Maryland,0501,39.35707092285156,-77.50476,1,World Geodetic System 1984 (WGS84),,158.1999969482422
24,Maryland,0502,39.2930793762207,-77.52682,1,World Geodetic System 1984 (WGS84),,112.5
24,Maryland,0503,39.298091888427734,-77.52293,1,World Geodetic System 1984 (WGS84),,114.0999984741211
24,Maryland,0504,39.29972839355469,-77.52168,1,World Geodetic System 1984 (WGS84),,113.0999984741211
24,Maryland,0505,39.295249938964844,-77.52511,1,World Geodetic System 1984 (WGS84),,111.0999984741211
24,Maryland,0506,39.304901123046875,-77.51774,1,World Geodetic System 1984 (WGS84),,117.9000015258789
24,Maryland,0507,39.30141067504883,-77.5204,1,World Geodetic System 1984 (WGS84),,115.0999984741211
24,Maryland,0508,39.30303955078125,-77.51917,1,World Geodetic System 1984 (WGS84),,113.80000305175781
24,Maryland,0509,39.315128326416016,-77.51375,1,World Geodetic System 1984 (WGS84),,119.5
24,Maryland,0559,39.32078170776367,-77.51247,1,World Geodetic System 1984 (WGS84),,130.89999389648438
24,Maryland,0560,39.34170913696289,-77.50757,1,World Geodetic System 1984 (WGS84),,146.10000610351562
24,Maryland,0561,39.33100891113281,-77.51009,1,World Geodetic System 1984 (WGS84),,138.1999969482422
24,Maryland,0562,39.3385009765625,-77.50941,1,World Geodetic System 1984 (WGS84),,144.60000610351562
24,Maryland,0563,39.346031188964844,-77.5065,1,World Geodetic System 1984 (WGS84),,153.1999969482422
24,Maryland,0901,39.404998779296875,-77.35142,1,World Geodetic System 1984 (WGS84),,103.80000305175781
24,Maryland,0902,39.402801513671875,-77.34218,1,World Geodetic System 1984 (WGS84),,116.19999694824219
24,Maryland,0903,39.401939392089844,-77.33883,1,World Geodetic System 1984 (WGS84),,130.6999969482422
