STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,YEAR,ANNUAL_ESAL_TREND,ANNUAL_GESAL_TREND
29,Missouri,0709,1,1995,268000,188620
29,Missouri,0709,1,1996,230000,189947
29,Missouri,0709,1,1997,276000,189722
29,Missouri,0709,1,1998,292000,211946
29,Missouri,0709,1,1999,203000,176632
29,Missouri,0709,1,2000,203000,177116
29,Missouri,0709,1,2001,296000,258090
29,Missouri,0709,1,1991,245000,214957
29,Missouri,0709,1,1959,107558,88079
29,Missouri,0709,1,1955,16618,13609
29,Missouri,0709,1,1956,101646,83990
29,Missouri,0709,1,1958,105624,86579
29,Missouri,0709,1,1960,110181,91097
29,Missouri,0709,1,1961,111814,92932
29,Missouri,0709,1,1962,114136,94956
29,Missouri,0709,1,1963,116457,96813
29,Missouri,0709,1,1964,119104,98700
29,Missouri,0709,1,1965,139671,114743
29,Missouri,0709,1,1967,133094,110419
29,Missouri,0709,1,1976,137338,113139
29,Missouri,0709,1,1957,103302,85099
29,Missouri,0709,2,1997,276000,189722
29,Missouri,0709,1,1975,136963,112830
29,Missouri,0709,1,1974,123034,102375
29,Missouri,0709,1,1973,130385,107268
29,Missouri,0709,1,1972,148589,122360
29,Missouri,0709,1,1971,143927,118796
29,Missouri,0709,1,1970,137350,113375
29,Missouri,0759,1,1955,16774,13609
29,Missouri,0759,1,1995,271000,188620
29,Missouri,0759,1,2003,298000,259707
29,Missouri,0759,1,2002,294000,256884
29,Missouri,0759,1,2001,296000,258090
29,Missouri,0759,1,2000,203000,177116
29,Missouri,0759,1,1999,203000,176632
29,Missouri,0759,1,1998,295000,211946
29,Missouri,0759,1,1989,255810,208080
29,Missouri,0759,1,1996,232000,189947
29,Missouri,0759,2,1990,133650,117051
29,Missouri,0759,1,1994,248000,173478
29,Missouri,0759,1,1993,305000,206415
29,Missouri,0759,1,1992,271000,214927
29,Missouri,0759,1,1991,245000,214957
29,Missouri,0759,1,1958,106620,86579
29,Missouri,0759,1,1997,278000,189722
29,Missouri,0759,2,1995,271000,188620
29,Missouri,0759,1,1957,104277,85099
29,Missouri,0759,2,2001,296000,258090
29,Missouri,0759,2,2000,203000,177116
29,Missouri,0759,2,1999,203000,176632
29,Missouri,0759,2,1998,295000,211946
29,Missouri,0759,1,2004,299000,264119
29,Missouri,0759,2,1996,232000,189947
29,Missouri,0759,1,2005,317000,285779
29,Missouri,0759,2,1994,248000,173478
29,Missouri,0759,2,1993,305000,206415
29,Missouri,0759,2,1992,271000,214927
29,Missouri,0759,2,1991,245000,214957
29,Missouri,0759,1,1988,248679,202778
29,Missouri,0759,2,1997,278000,189722
29,Missouri,0759,1,1964,120227,98700
29,Missouri,0759,1,1990,243000,213618
29,Missouri,0759,1,1971,145285,118796
29,Missouri,0759,1,1970,138645,113375
29,Missouri,0759,1,1969,138255,112830
29,Missouri,0759,1,1968,137459,112476
29,Missouri,0759,1,1967,134349,110419
29,Missouri,0759,1,1973,131615,107268
29,Missouri,0759,1,1965,140989,114743
29,Missouri,0759,1,1974,124195,102375
29,Missouri,0759,1,1963,117556,96813
29,Missouri,0759,1,1962,115212,94956
29,Missouri,0759,1,1961,112869,92932
29,Missouri,0759,1,1960,111220,91097
29,Missouri,0759,1,1959,108573,88079
29,Missouri,0759,1,1966,145285,118796
29,Missouri,0759,1,1975,138255,112830
29,Missouri,0759,1,1976,138633,113139
29,Missouri,0759,1,1977,105839,86055
29,Missouri,0759,1,1978,111307,91259
29,Missouri,0759,1,1979,111307,91259
29,Missouri,0759,1,1980,155865,127438
29,Missouri,0759,1,1981,153877,124894
29,Missouri,0759,1,1982,159735,129795
29,Missouri,0759,1,1983,133178,109189
29,Missouri,0759,1,1984,164872,133935
29,Missouri,0759,1,1985,171842,139652
29,Missouri,0759,1,1986,239798,195469
29,Missouri,0759,1,1987,243313,197764
29,Missouri,0759,1,1972,149990,122360
29,Missouri,0759,2,2003,298000,259707
29,Missouri,0759,2,2004,299000,264119
29,Missouri,0759,2,2005,317000,285779
29,Missouri,0759,3,2000,178640,155339
29,Missouri,0759,3,2001,296000,258090
29,Missouri,0759,3,2002,294000,256884
29,Missouri,0759,3,2003,298000,259707
29,Missouri,0759,3,2005,317000,285779
29,Missouri,0759,3,2004,299000,264119
29,Missouri,0759,2,2002,294000,256884
29,Missouri,0759,1,1956,102604,83990
29,Missouri,0760,2,2003,298000,259707
29,Missouri,0760,1,1981,149562,124894
29,Missouri,0760,1,1957,101353,85099
29,Missouri,0760,1,1958,103631,86579
29,Missouri,0760,1,1959,105529,88079
29,Missouri,0760,1,1960,108102,91097
29,Missouri,0760,1,1961,109704,92932
29,Missouri,0760,1,1962,111982,94956
29,Missouri,0760,1,1963,114260,96813
29,Missouri,0760,1,1956,99728,83990
29,Missouri,0760,1,1965,137036,114743
29,Missouri,0760,1,1969,134378,112830
29,Missouri,0760,1,1982,155256,129795
29,Missouri,0760,3,2003,298000,259707
29,Missouri,0760,3,2002,294000,256884
29,Missouri,0760,3,2001,296000,258090
29,Missouri,0760,3,2000,178640,155339
29,Missouri,0760,2,2005,317000,285779
29,Missouri,0760,1,1964,116856,98700
29,Missouri,0760,2,2004,299000,264119
29,Missouri,0760,1,1983,129444,109189
29,Missouri,0760,1,1974,120713,102375
29,Missouri,0760,1,1975,134378,112830
29,Missouri,0760,1,1976,134747,113139
29,Missouri,0760,1,1977,102872,86055
29,Missouri,0760,1,1978,108186,91259
29,Missouri,0760,1,1979,108186,91259
29,Missouri,0760,1,1968,133605,112476
29,Missouri,0760,1,1980,151495,127438
29,Missouri,0760,1,1955,16304,13609
29,Missouri,0760,1,1973,127925,107268
29,Missouri,0760,1,1972,145785,122360
29,Missouri,0760,1,1971,141211,118796
29,Missouri,0760,3,2005,317000,285779
29,Missouri,0760,1,1970,134758,113375
29,Missouri,0760,3,2004,299000,264119
29,Missouri,0760,2,1993,295000,206415
29,Missouri,0760,1,1984,160249,133935
29,Missouri,0760,1,1999,203000,176632
29,Missouri,0760,1,1998,286000,211946
29,Missouri,0760,1,1997,271000,189722
29,Missouri,0760,1,1996,227000,189947
29,Missouri,0760,1,1995,263000,188620
29,Missouri,0760,1,1994,248000,173478
29,Missouri,0760,1,1993,295000,206415
29,Missouri,0760,2,1995,263000,188620
29,Missouri,0760,1,1966,141211,118796
29,Missouri,0760,1,2002,294000,256884
29,Missouri,0760,1,1985,167024,139652
29,Missouri,0760,1,1986,233074,195469
29,Missouri,0760,1,1987,236491,197764
29,Missouri,0760,1,1988,241706,202778
29,Missouri,0760,1,1991,245000,214957
29,Missouri,0760,1,1990,243000,213618
29,Missouri,0760,1,1989,248638,208080
29,Missouri,0760,1,1967,130582,110419
29,Missouri,0760,2,1994,248000,173478
29,Missouri,0760,2,2002,294000,256884
29,Missouri,0760,2,2001,296000,258090
29,Missouri,0760,2,2000,203000,177116
29,Missouri,0760,2,1999,203000,176632
29,Missouri,0760,2,1998,286000,211946
29,Missouri,0760,2,1997,271000,189722
29,Missouri,0760,2,1996,227000,189947
29,Missouri,0760,1,2000,203000,177116
29,Missouri,0760,1,1992,262000,214927
29,Missouri,0760,1,2001,296000,258090
29,Missouri,0760,2,1992,262000,214927
29,Missouri,0760,2,1991,245000,214957
29,Missouri,0760,2,1990,136080,119392
29,Missouri,0760,1,2005,317000,285779
29,Missouri,0760,1,2004,299000,264119
29,Missouri,0760,1,2003,298000,259707
29,Missouri,0901,3,2008,174004,32916
29,Missouri,0901,3,2007,182000,141409
29,Missouri,0901,3,2006,225000,152428
29,Missouri,0901,3,2005,224000,151327
29,Missouri,0901,3,2004,233000,150891
29,Missouri,0901,2,2001,229000,156814
29,Missouri,0901,3,2002,209000,152222
29,Missouri,0901,2,2002,209000,152222
29,Missouri,0901,3,2000,185000,145053
29,Missouri,0901,3,1999,163000,122038
29,Missouri,0901,3,1998,180000,149532
29,Missouri,0901,3,1997,188387,143630
29,Missouri,0901,3,1996,82280,67545
29,Missouri,0901,2,2008,174004,32916
29,Missouri,0901,2,2007,182000,141409
29,Missouri,0901,2,2006,225000,152428
29,Missouri,0901,2,2005,224000,151327
29,Missouri,0901,2,2004,233000,150891
29,Missouri,0901,1,1987,120000,90000
29,Missouri,0901,3,2003,217000,146545
29,Missouri,0901,1,1989,171000,128495
29,Missouri,0901,1,1973,122000,91478
29,Missouri,0901,1,1986,128000,95809
29,Missouri,0901,1,1985,119000,90000
29,Missouri,0901,1,1984,114000,85448
29,Missouri,0901,1,1983,144000,107778
29,Missouri,0901,1,1982,137000,102654
29,Missouri,0901,1,1981,133000,99835
29,Missouri,0901,1,1980,132000,99346
29,Missouri,0901,1,1979,149000,111783
29,Missouri,0901,1,1978,139000,104772
29,Missouri,0901,1,1977,131000,98249
29,Missouri,0901,1,1976,127000,95605
29,Missouri,0901,1,1974,107000,80472
29,Missouri,0901,1,1972,118000,89037
29,Missouri,0901,1,1971,120000,90000
29,Missouri,0901,1,1970,116000,87502
29,Missouri,0901,1,1969,114000,85215
29,Missouri,0901,1,1968,113000,84915
29,Missouri,0901,1,1967,110000,82717
29,Missouri,0901,1,1966,64310,48185
29,Missouri,0901,1,1975,116000,87882
29,Missouri,0901,1,2000,185000,145053
29,Missouri,0901,2,2000,185000,145053
29,Missouri,0901,2,1999,163000,122038
29,Missouri,0901,2,1998,180000,149532
29,Missouri,0901,2,1997,188387,143630
29,Missouri,0901,2,1996,93500,77677
29,Missouri,0901,1,2008,174004,32916
29,Missouri,0901,1,2007,182000,141409
29,Missouri,0901,1,2006,225000,152428
29,Missouri,0901,1,2005,224000,151327
29,Missouri,0901,1,2004,233000,150891
29,Missouri,0901,1,2003,217000,146545
29,Missouri,0901,1,1988,166000,124810
29,Missouri,0901,1,2001,229000,156814
29,Missouri,0901,2,2003,217000,146545
29,Missouri,0901,1,1999,163000,122038
29,Missouri,0901,1,1998,180000,149532
29,Missouri,0901,1,1997,188387,143630
29,Missouri,0901,1,1996,187000,154509
29,Missouri,0901,1,1995,185000,138524
29,Missouri,0901,1,1994,180000,135139
29,Missouri,0901,1,1993,172000,128562
29,Missouri,0901,1,1992,192000,144041
29,Missouri,0901,1,1991,179000,134227
29,Missouri,0901,1,1990,176000,132199
29,Missouri,0901,1,2002,209000,152222
29,Missouri,0901,3,2001,229000,156814
29,Missouri,0901,4,2008,174004,32916
29,Missouri,0901,4,2007,182000,141409
29,Missouri,0901,4,2006,225000,152428
29,Missouri,0901,4,2005,224000,151327
29,Missouri,0901,4,2004,233000,150891
29,Missouri,0901,4,2003,119350,80298
29,Missouri,0902,2,1998,180000,149532
29,Missouri,0902,1,1993,172000,128562
29,Missouri,0902,1,1983,144000,107778
29,Missouri,0902,1,1984,114000,85448
29,Missouri,0902,1,1985,119000,90000
29,Missouri,0902,1,1986,128000,95809
29,Missouri,0902,1,1987,120000,90000
29,Missouri,0902,1,1988,166000,124810
29,Missouri,0902,1,1989,171000,128495
29,Missouri,0902,1,1990,176000,132199
29,Missouri,0902,1,1992,192000,144041
29,Missouri,0902,1,1980,132000,99346
29,Missouri,0902,1,1994,180000,135139
29,Missouri,0902,1,1995,185000,138524
29,Missouri,0902,1,1996,187000,154509
29,Missouri,0902,1,1997,188450,143630
29,Missouri,0902,1,1998,180000,149532
29,Missouri,0902,1,1966,64310,48185
29,Missouri,0902,1,1999,163000,122038
29,Missouri,0902,1,2000,185000,145053
29,Missouri,0902,1,1991,179000,134227
29,Missouri,0902,1,1973,122000,91478
29,Missouri,0902,1,1967,110000,82717
29,Missouri,0902,1,1968,113000,84915
29,Missouri,0902,1,1969,114000,85215
29,Missouri,0902,1,1970,116000,87502
29,Missouri,0902,1,1982,137000,102654
29,Missouri,0902,1,1972,118000,89037
29,Missouri,0902,1,1981,133000,99835
29,Missouri,0902,1,1974,107000,80472
29,Missouri,0902,1,1975,116000,87882
29,Missouri,0902,1,1976,127000,95605
29,Missouri,0902,1,1977,131000,98249
29,Missouri,0902,1,1978,139000,104772
29,Missouri,0902,1,1979,149000,111783
29,Missouri,0902,1,2003,217000,146545
29,Missouri,0902,1,1971,120000,90000
29,Missouri,0902,3,2007,182000,141409
29,Missouri,0902,3,1997,188450,143630
29,Missouri,0902,3,1998,180000,149532
29,Missouri,0902,3,1999,163000,122038
29,Missouri,0902,3,2000,185000,145053
29,Missouri,0902,3,2001,230000,156814
29,Missouri,0902,3,2002,209000,152222
29,Missouri,0902,3,2003,217000,146545
29,Missouri,0902,3,2004,234000,150891
29,Missouri,0902,1,2001,230000,156814
29,Missouri,0902,3,2006,225000,152428
29,Missouri,0902,2,2007,182000,141409
29,Missouri,0902,3,2008,174099,32916
29,Missouri,0902,4,2003,119350,80298
29,Missouri,0902,4,2004,234000,150891
29,Missouri,0902,4,2005,224000,151327
29,Missouri,0902,4,2006,225000,152428
29,Missouri,0902,4,2007,182000,141409
29,Missouri,0902,4,2008,174099,32916
29,Missouri,0902,3,2005,224000,151327
29,Missouri,0902,2,2000,185000,145053
29,Missouri,0902,1,2004,234000,150891
29,Missouri,0902,1,2005,224000,151327
29,Missouri,0902,1,2006,225000,152428
29,Missouri,0902,1,2007,182000,141409
29,Missouri,0902,1,2008,174099,32916
29,Missouri,0902,2,1996,93500,77677
29,Missouri,0902,2,1997,188450,143630
29,Missouri,0902,3,1996,69190,56569
29,Missouri,0902,2,1999,163000,122038
29,Missouri,0902,2,2008,174099,32916
29,Missouri,0902,2,2001,230000,156814
29,Missouri,0902,2,2002,209000,152222
29,Missouri,0902,2,2003,217000,146545
29,Missouri,0902,2,2004,234000,150891
29,Missouri,0902,2,2005,224000,151327
29,Missouri,0902,2,2006,225000,152428
29,Missouri,0902,1,2002,209000,152222
29,Missouri,0903,3,1999,163000,122038
29,Missouri,0903,2,1997,188355,143630
29,Missouri,0903,1,1985,119000,90000
29,Missouri,0903,1,1982,137000,102654
29,Missouri,0903,1,1987,120000,90000
29,Missouri,0903,1,1984,114000,85448
29,Missouri,0903,1,1983,144000,107778
29,Missouri,0903,1,1986,128000,95809
29,Missouri,0903,3,2000,185000,145053
29,Missouri,0903,1,1981,133000,99835
29,Missouri,0903,3,2002,209000,152222
29,Missouri,0903,3,2001,229000,156814
29,Missouri,0903,3,2003,217000,146545
29,Missouri,0903,3,2004,233000,150891
29,Missouri,0903,3,2005,224000,151327
29,Missouri,0903,3,2006,225000,152428
29,Missouri,0903,3,2007,182000,141409
29,Missouri,0903,3,2008,173985,32916
29,Missouri,0903,4,2003,119350,80298
29,Missouri,0903,4,2004,233000,150891
29,Missouri,0903,4,2005,224000,151327
29,Missouri,0903,4,2006,225000,152428
29,Missouri,0903,4,2007,182000,141409
29,Missouri,0903,4,2008,173985,32916
29,Missouri,0903,2,2002,209000,152222
29,Missouri,0903,1,1975,116000,87882
29,Missouri,0903,1,1976,127000,95605
29,Missouri,0903,1,1977,131000,98249
29,Missouri,0903,1,1978,139000,104772
29,Missouri,0903,1,1979,149000,111783
29,Missouri,0903,1,1980,132000,99346
29,Missouri,0903,2,1998,180000,149532
29,Missouri,0903,2,1999,163000,122038
29,Missouri,0903,1,1973,122000,91478
29,Missouri,0903,2,2001,229000,156814
29,Missouri,0903,1,1972,118000,89037
29,Missouri,0903,2,2003,217000,146545
29,Missouri,0903,2,2004,233000,150891
29,Missouri,0903,2,2005,224000,151327
29,Missouri,0903,2,2006,225000,152428
29,Missouri,0903,2,2007,182000,141409
29,Missouri,0903,2,2008,173985,32916
29,Missouri,0903,3,1996,69190,56569
29,Missouri,0903,3,1997,188355,143630
29,Missouri,0903,3,1998,180000,149532
29,Missouri,0903,2,2000,185000,145053
29,Missouri,0903,1,1974,107000,80472
29,Missouri,0903,1,1966,64310,48185
29,Missouri,0903,1,1967,110000,82717
29,Missouri,0903,1,1968,113000,84915
29,Missouri,0903,1,1969,114000,85215
29,Missouri,0903,1,1970,116000,87502
29,Missouri,0903,1,1971,120000,90000
29,Missouri,0903,1,1996,187000,154509
29,Missouri,0903,1,2007,182000,141409
29,Missouri,0903,1,2006,225000,152428
29,Missouri,0903,1,2005,224000,151327
29,Missouri,0903,1,2004,233000,150891
29,Missouri,0903,1,2003,217000,146545
29,Missouri,0903,1,2002,209000,152222
29,Missouri,0903,1,2001,229000,156814
29,Missouri,0903,1,2000,185000,145053
29,Missouri,0903,1,1999,163000,122038
29,Missouri,0903,1,1997,188355,143630
29,Missouri,0903,1,1995,185000,138524
29,Missouri,0903,1,1994,180000,135139
29,Missouri,0903,1,1993,172000,128562
29,Missouri,0903,1,1992,192000,144041
29,Missouri,0903,1,1991,179000,134227
29,Missouri,0903,1,1990,176000,132199
29,Missouri,0903,1,1989,171000,128495
29,Missouri,0903,1,1988,166000,124810
29,Missouri,0903,1,1998,180000,149532
29,Missouri,0903,2,1996,93500,77677
29,Missouri,0903,1,2008,173985,32916
29,Missouri,0959,2,1998,180000,149532
29,Missouri,0959,1,1991,179000,134227
29,Missouri,0959,1,1990,176000,132199
29,Missouri,0959,1,1989,171000,128495
29,Missouri,0959,1,1988,166000,124810
29,Missouri,0959,1,1987,120000,90000
29,Missouri,0959,1,1986,128000,95809
29,Missouri,0959,1,1992,192000,144041
29,Missouri,0959,1,1984,114000,85448
29,Missouri,0959,1,2001,230000,156814
29,Missouri,0959,1,1985,119000,90000
29,Missouri,0959,1,1993,172000,128562
29,Missouri,0959,1,1994,180000,135139
29,Missouri,0959,1,1998,180000,149532
29,Missouri,0959,1,1996,187000,154509
29,Missouri,0959,1,1983,144000,107778
29,Missouri,0959,1,1997,188468,143630
29,Missouri,0959,1,1999,163000,122038
29,Missouri,0959,1,2000,185000,145053
29,Missouri,0959,1,1995,185000,138524
29,Missouri,0959,1,1974,107000,80472
29,Missouri,0959,1,1966,64310,48185
29,Missouri,0959,4,2006,225000,152428
29,Missouri,0959,1,2002,209000,152222
29,Missouri,0959,1,1967,110000,82717
29,Missouri,0959,1,1969,114000,85215
29,Missouri,0959,1,1970,116000,87502
29,Missouri,0959,1,1971,120000,90000
29,Missouri,0959,1,1968,113000,84915
29,Missouri,0959,1,1973,122000,91478
29,Missouri,0959,1,1982,137000,102654
29,Missouri,0959,1,1975,116000,87882
29,Missouri,0959,1,1976,127000,95605
29,Missouri,0959,1,1977,131000,98249
29,Missouri,0959,1,1978,139000,104772
29,Missouri,0959,1,1979,149000,111783
29,Missouri,0959,1,1980,132000,99346
29,Missouri,0959,1,1981,133000,99835
29,Missouri,0959,1,1972,118000,89037
29,Missouri,0959,3,2006,225000,152428
29,Missouri,0959,3,1997,188468,143630
29,Missouri,0959,3,1998,180000,149532
29,Missouri,0959,3,1999,163000,122038
29,Missouri,0959,3,2000,185000,145053
29,Missouri,0959,3,2001,230000,156814
29,Missouri,0959,3,2002,209000,152222
29,Missouri,0959,3,2003,217000,146545
29,Missouri,0959,4,2004,234000,150891
29,Missouri,0959,3,2005,224000,151327
29,Missouri,0959,2,2007,182000,141409
29,Missouri,0959,3,2007,182000,141409
29,Missouri,0959,3,2008,174117,32916
29,Missouri,0959,4,2003,119350,80298
29,Missouri,0959,4,2005,224000,151327
29,Missouri,0959,4,2007,182000,141409
29,Missouri,0959,4,2008,174117,32916
29,Missouri,0959,3,2004,234000,150891
29,Missouri,0959,2,2000,185000,145053
29,Missouri,0959,1,2004,234000,150891
29,Missouri,0959,1,2005,224000,151327
29,Missouri,0959,1,2006,225000,152428
29,Missouri,0959,1,2007,182000,141409
29,Missouri,0959,1,2008,174117,32916
29,Missouri,0959,2,1996,93500,77677
29,Missouri,0959,2,1997,188468,143630
29,Missouri,0959,3,1996,82280,67545
29,Missouri,0959,2,1999,163000,122038
29,Missouri,0959,2,2008,174117,32916
29,Missouri,0959,2,2001,230000,156814
29,Missouri,0959,2,2002,209000,152222
29,Missouri,0959,2,2003,217000,146545
29,Missouri,0959,2,2004,234000,150891
29,Missouri,0959,2,2005,224000,151327
29,Missouri,0959,2,2006,225000,152428
29,Missouri,0959,1,2003,217000,146545
29,Missouri,0960,1,1994,180000,135139
29,Missouri,0960,2,2001,229000,156814
29,Missouri,0960,2,2005,224000,151327
29,Missouri,0960,3,2005,224000,151327
29,Missouri,0960,2,2004,233000,150891
29,Missouri,0960,2,2003,217000,146545
29,Missouri,0960,2,2002,209000,152222
29,Missouri,0960,4,2008,173989,32916
29,Missouri,0960,3,2007,182000,141409
29,Missouri,0960,1,1984,114000,85448
29,Missouri,0960,1,1985,119000,90000
29,Missouri,0960,1,1986,128000,95809
29,Missouri,0960,1,1987,120000,90000
29,Missouri,0960,1,1988,166000,124810
29,Missouri,0960,1,1989,171000,128495
29,Missouri,0960,1,1981,133000,99835
29,Missouri,0960,1,1991,179000,134227
29,Missouri,0960,1,1979,149000,111783
29,Missouri,0960,4,2007,182000,141409
29,Missouri,0960,4,2006,225000,152428
29,Missouri,0960,4,2005,224000,151327
29,Missouri,0960,4,2004,233000,150891
29,Missouri,0960,4,2003,119350,80298
29,Missouri,0960,3,2008,173989,32916
29,Missouri,0960,1,1990,176000,132199
29,Missouri,0960,1,1972,118000,89037
29,Missouri,0960,3,2003,217000,146545
29,Missouri,0960,2,2000,185000,145053
29,Missouri,0960,1,1966,64310,48185
29,Missouri,0960,1,1967,110000,82717
29,Missouri,0960,1,1968,113000,84915
29,Missouri,0960,1,1969,114000,85215
29,Missouri,0960,1,1983,144000,107778
29,Missouri,0960,1,1971,120000,90000
29,Missouri,0960,1,1982,137000,102654
29,Missouri,0960,1,1973,122000,91478
29,Missouri,0960,1,1974,107000,80472
29,Missouri,0960,1,1975,116000,87882
29,Missouri,0960,1,1976,127000,95605
29,Missouri,0960,1,1977,131000,98249
29,Missouri,0960,1,1978,139000,104772
29,Missouri,0960,1,1970,116000,87502
29,Missouri,0960,1,2007,182000,141409
29,Missouri,0960,1,1997,188358,143630
29,Missouri,0960,1,1998,180000,149532
29,Missouri,0960,1,1999,163000,122038
29,Missouri,0960,1,2000,185000,145053
29,Missouri,0960,1,2001,229000,156814
29,Missouri,0960,2,1998,180000,149532
29,Missouri,0960,1,2003,217000,146545
29,Missouri,0960,1,1996,187000,154509
29,Missouri,0960,1,2006,225000,152428
29,Missouri,0960,1,2002,209000,152222
29,Missouri,0960,1,2008,173989,32916
29,Missouri,0960,2,1996,93500,77677
29,Missouri,0960,2,1997,188358,143630
29,Missouri,0960,3,2006,225000,152428
29,Missouri,0960,1,1980,132000,99346
29,Missouri,0960,2,1999,163000,122038
29,Missouri,0960,1,2005,224000,151327
29,Missouri,0960,3,2002,209000,152222
29,Missouri,0960,1,2004,233000,150891
29,Missouri,0960,3,2004,233000,150891
29,Missouri,0960,3,2001,229000,156814
29,Missouri,0960,3,2000,185000,145053
29,Missouri,0960,3,1999,163000,122038
29,Missouri,0960,3,1998,180000,149532
29,Missouri,0960,3,1997,188358,143630
29,Missouri,0960,3,1996,82280,67545
29,Missouri,0960,1,1995,185000,138524
29,Missouri,0960,2,2008,173989,32916
29,Missouri,0960,2,2007,182000,141409
29,Missouri,0960,2,2006,225000,152428
29,Missouri,0960,1,1992,192000,144041
29,Missouri,0960,1,1993,172000,128562
29,Missouri,0961,1,1996,187000,154509
29,Missouri,0961,1,1994,180000,135139
29,Missouri,0961,1,1984,114000,85448
29,Missouri,0961,1,1992,192000,144041
29,Missouri,0961,1,1991,179000,134227
29,Missouri,0961,1,1990,176000,132199
29,Missouri,0961,1,1989,171000,128495
29,Missouri,0961,1,1988,166000,124810
29,Missouri,0961,1,1987,120000,90000
29,Missouri,0961,1,1986,128000,95809
29,Missouri,0961,1,1985,119000,90000
29,Missouri,0961,1,1995,185000,138524
29,Missouri,0961,3,2001,227000,156814
29,Missouri,0961,2,1998,180000,149532
29,Missouri,0961,1,2003,217000,146545
29,Missouri,0961,2,2006,225000,152428
29,Missouri,0961,2,2005,224000,151327
29,Missouri,0961,2,2004,232000,150891
29,Missouri,0961,2,2003,217000,146545
29,Missouri,0961,2,2002,209000,152222
29,Missouri,0961,2,2001,227000,156814
29,Missouri,0961,2,2008,173865,32916
29,Missouri,0961,2,1999,163000,122038
29,Missouri,0961,3,1996,82280,67545
29,Missouri,0961,2,1997,188267,143630
29,Missouri,0961,2,1996,93500,77677
29,Missouri,0961,1,2008,173865,32916
29,Missouri,0961,1,2007,182000,141409
29,Missouri,0961,3,1999,163000,122038
29,Missouri,0961,1,2005,224000,151327
29,Missouri,0961,1,1966,64310,48185
29,Missouri,0961,2,2000,185000,145053
29,Missouri,0961,4,2008,173865,32916
29,Missouri,0961,3,2005,224000,151327
29,Missouri,0961,3,2006,225000,152428
29,Missouri,0961,3,2007,182000,141409
29,Missouri,0961,3,2008,173865,32916
29,Missouri,0961,4,2003,119350,80298
29,Missouri,0961,4,2004,232000,150891
29,Missouri,0961,4,2005,224000,151327
29,Missouri,0961,2,2007,182000,141409
29,Missouri,0961,4,2007,182000,141409
29,Missouri,0961,1,2004,232000,150891
29,Missouri,0961,3,2004,232000,150891
29,Missouri,0961,3,2003,217000,146545
29,Missouri,0961,3,2002,209000,152222
29,Missouri,0961,3,2000,185000,145053
29,Missouri,0961,3,1998,180000,149532
29,Missouri,0961,3,1997,188267,143630
29,Missouri,0961,4,2006,225000,152428
29,Missouri,0961,1,1974,107000,80472
29,Missouri,0961,1,2002,209000,152222
29,Missouri,0961,1,1981,133000,99835
29,Missouri,0961,1,2006,225000,152428
29,Missouri,0961,1,1980,132000,99346
29,Missouri,0961,1,1979,149000,111783
29,Missouri,0961,1,1978,139000,104772
29,Missouri,0961,1,1977,131000,98249
29,Missouri,0961,1,1983,144000,107778
29,Missouri,0961,1,1975,116000,87882
29,Missouri,0961,1,1982,137000,102654
29,Missouri,0961,1,1973,122000,91478
29,Missouri,0961,1,1972,118000,89037
29,Missouri,0961,1,1971,120000,90000
29,Missouri,0961,1,1970,116000,87502
29,Missouri,0961,1,1969,114000,85215
29,Missouri,0961,1,1968,113000,84915
29,Missouri,0961,1,1967,110000,82717
29,Missouri,0961,1,1976,127000,95605
29,Missouri,0961,1,1993,172000,128562
29,Missouri,0961,1,2001,227000,156814
29,Missouri,0961,1,2000,185000,145053
29,Missouri,0961,1,1999,163000,122038
29,Missouri,0961,1,1998,180000,149532
29,Missouri,0961,1,1997,188267,143630
29,Missouri,0962,1,2000,185000,145053
29,Missouri,0962,1,1977,131000,98249
29,Missouri,0962,1,1989,171000,128495
29,Missouri,0962,1,1982,137000,102654
29,Missouri,0962,1,1979,149000,111783
29,Missouri,0962,1,1980,132000,99346
29,Missouri,0962,1,1976,127000,95605
29,Missouri,0962,1,1981,133000,99835
29,Missouri,0962,1,1978,139000,104772
29,Missouri,0962,1,1983,144000,107778
29,Missouri,0962,1,1984,114000,85448
29,Missouri,0962,1,1985,119000,90000
29,Missouri,0962,1,1986,128000,95809
29,Missouri,0962,1,1988,166000,124810
29,Missouri,0962,1,1990,176000,132199
29,Missouri,0962,1,1975,116000,87882
29,Missouri,0962,2,2007,182000,141409
29,Missouri,0962,1,1991,179000,134227
29,Missouri,0962,1,1987,120000,90000
29,Missouri,0962,1,1966,64310,48185
29,Missouri,0962,3,2000,185000,145053
29,Missouri,0962,3,1999,163000,122038
29,Missouri,0962,3,1998,180000,149532
29,Missouri,0962,3,1997,188450,143630
29,Missouri,0962,3,1996,69190,56569
29,Missouri,0962,2,2008,174099,32916
29,Missouri,0962,1,2006,225000,152428
29,Missouri,0962,2,2006,225000,152428
29,Missouri,0962,2,2005,224000,151327
29,Missouri,0962,2,2004,234000,150891
29,Missouri,0962,1,1974,107000,80472
29,Missouri,0962,1,1967,110000,82717
29,Missouri,0962,1,1968,113000,84915
29,Missouri,0962,1,1969,114000,85215
29,Missouri,0962,1,1970,116000,87502
29,Missouri,0962,1,1971,120000,90000
29,Missouri,0962,1,1972,118000,89037
29,Missouri,0962,1,1973,122000,91478
