VWS_ID,STATE_CODE,STATE_CODE_EXP,YEAR,SHRP_ID,MEAN_ANN_WIND_AVG
124154,12,Florida,1993,C320,3.799999952316284
124154,12,Florida,1992,C320,3.799999952316284
124154,12,Florida,1991,C320,3.700000047683716
124154,12,Florida,1990,C320,3.700000047683716
124154,12,Florida,1989,C320,3.5999999046325684
124154,12,Florida,1988,C320,3.4000000953674316
124154,12,Florida,1987,C320,3.5
124154,12,Florida,1986,C320,3.299999952316284
124154,12,Florida,1985,C320,3.5999999046325684
124154,12,Florida,1984,C320,3.5
124154,12,Florida,1983,C320,
124154,12,Florida,1982,C320,
124154,12,Florida,1981,C320,
124154,12,Florida,1980,C320,
124154,12,Florida,1979,C320,
124154,12,Florida,1978,C320,
124154,12,Florida,1977,C320,
124154,12,Florida,1976,C320,
124154,12,Florida,1975,C320,
124154,12,Florida,1974,C320,
124154,12,Florida,1973,C320,
124154,12,Florida,1972,C320,
124154,12,Florida,1971,C320,
124154,12,Florida,1970,C320,
124154,12,Florida,1969,C320,
124154,12,Florida,1968,C320,
124154,12,Florida,1967,C321,
124154,12,Florida,2022,C321,3.0
124154,12,Florida,2021,C321,2.9000000953674316
124154,12,Florida,2020,C321,3.0999999046325684
124154,12,Florida,2019,C321,3.200000047683716
124154,12,Florida,2018,C321,2.9000000953674316
124154,12,Florida,2017,C321,3.0999999046325684
124154,12,Florida,2010,C321,2.799999952316284
124154,12,Florida,2009,C321,2.799999952316284
124154,12,Florida,2008,C321,3.0
124154,12,Florida,2007,C321,3.0
124154,12,Florida,2006,C321,3.0999999046325684
124154,12,Florida,2005,C321,3.200000047683716
124154,12,Florida,2004,C321,3.200000047683716
124154,12,Florida,2003,C321,2.9000000953674316
124154,12,Florida,2002,C321,2.9000000953674316
124154,12,Florida,2001,C321,3.0
124154,12,Florida,2000,C321,3.0999999046325684
124154,12,Florida,1999,C321,3.0
124154,12,Florida,1998,C321,2.9000000953674316
124154,12,Florida,1997,C321,2.9000000953674316
124154,12,Florida,1996,C321,3.0
124154,12,Florida,1995,C321,3.4000000953674316
124154,12,Florida,1994,C321,3.5
124154,12,Florida,1993,C321,3.799999952316284
124154,12,Florida,1992,C321,3.799999952316284
124154,12,Florida,1991,C321,3.700000047683716
124154,12,Florida,1990,C321,3.700000047683716
124154,12,Florida,1989,C321,3.5999999046325684
124154,12,Florida,1988,C321,3.4000000953674316
124154,12,Florida,1987,C321,3.5
124154,12,Florida,1986,C321,3.299999952316284
124154,12,Florida,1985,C321,3.5999999046325684
124154,12,Florida,1984,C321,3.5
124154,12,Florida,1983,C321,
124154,12,Florida,1982,C321,
124154,12,Florida,1981,C321,
124154,12,Florida,1980,C321,
124154,12,Florida,1979,C321,
124154,12,Florida,1978,C321,
124154,12,Florida,1977,C321,
124154,12,Florida,1976,C321,
124154,12,Florida,1975,C321,
124154,12,Florida,1974,C321,
124154,12,Florida,1973,C321,
124154,12,Florida,1972,C321,
124154,12,Florida,1971,C321,
124154,12,Florida,1970,C321,
124154,12,Florida,1969,C321,
124154,12,Florida,1968,C321,
124154,12,Florida,1967,C330,
124154,12,Florida,2022,C330,3.0
124154,12,Florida,2021,C330,2.9000000953674316
124154,12,Florida,2020,C330,3.0999999046325684
124154,12,Florida,2019,C330,3.200000047683716
124154,12,Florida,2018,C330,2.9000000953674316
124154,12,Florida,2017,C330,3.0999999046325684
124154,12,Florida,2010,C330,2.799999952316284
124154,12,Florida,2009,C330,2.799999952316284
124154,12,Florida,2008,C330,3.0
124154,12,Florida,2007,C330,3.0
124154,12,Florida,2006,C330,3.0999999046325684
124154,12,Florida,2005,C330,3.200000047683716
124154,12,Florida,2004,C330,3.200000047683716
124154,12,Florida,2003,C330,2.9000000953674316
124154,12,Florida,2002,C330,2.9000000953674316
124154,12,Florida,2001,C330,3.0
124154,12,Florida,2000,C330,3.0999999046325684
124154,12,Florida,1999,C330,3.0
124154,12,Florida,1998,C330,2.9000000953674316
124154,12,Florida,1997,C330,2.9000000953674316
124154,12,Florida,1996,C330,3.0
124154,12,Florida,1995,C330,3.4000000953674316
124154,12,Florida,1994,C330,3.5
124154,12,Florida,1993,C330,3.799999952316284
124154,12,Florida,1992,C330,3.799999952316284
124154,12,Florida,1991,C330,3.700000047683716
124154,12,Florida,1990,C330,3.700000047683716
124154,12,Florida,1989,C330,3.5999999046325684
124154,12,Florida,1988,C330,3.4000000953674316
124154,12,Florida,1987,C330,3.5
124154,12,Florida,1986,C330,3.299999952316284
124154,12,Florida,1985,C330,3.5999999046325684
124154,12,Florida,1984,C330,3.5
124154,12,Florida,1983,C330,
124154,12,Florida,1982,C330,
124154,12,Florida,1981,C330,
124154,12,Florida,1980,C330,
124154,12,Florida,1979,C330,
124154,12,Florida,1978,C330,
124154,12,Florida,1977,C330,
124154,12,Florida,1976,C330,
124154,12,Florida,1975,C330,
124154,12,Florida,1974,C330,
124154,12,Florida,1973,C330,
124154,12,Florida,1972,C330,
124154,12,Florida,1971,C330,
124154,12,Florida,1970,C330,
124154,12,Florida,1969,C330,
124154,12,Florida,1968,C330,
124154,12,Florida,1967,C350,
124154,12,Florida,1968,C350,
124154,12,Florida,1969,C350,
124154,12,Florida,1970,C350,
124154,12,Florida,1971,C350,
124154,12,Florida,1972,C350,
124154,12,Florida,1973,C350,
124154,12,Florida,1974,C350,
124154,12,Florida,1975,C350,
124154,12,Florida,1976,C350,
124154,12,Florida,1977,C350,
124154,12,Florida,1978,C350,
124154,12,Florida,1979,C350,
124154,12,Florida,1980,C350,
124154,12,Florida,1981,C350,
124154,12,Florida,1982,C350,
124154,12,Florida,1983,C350,
124154,12,Florida,1984,C350,3.5
124154,12,Florida,1985,C350,3.5999999046325684
124154,12,Florida,1986,C350,3.299999952316284
124154,12,Florida,1987,C350,3.5
124154,12,Florida,1988,C350,3.4000000953674316
124154,12,Florida,1989,C350,3.5999999046325684
124154,12,Florida,1990,C350,3.700000047683716
124154,12,Florida,1991,C350,3.700000047683716
124154,12,Florida,1992,C350,3.799999952316284
124154,12,Florida,1993,C350,3.799999952316284
124154,12,Florida,1994,C350,3.5
124154,12,Florida,1995,C350,3.4000000953674316
124154,12,Florida,1996,C350,3.0
124154,12,Florida,1997,C350,2.9000000953674316
124154,12,Florida,1998,C350,2.9000000953674316
124154,12,Florida,1999,C350,3.0
124154,12,Florida,2000,C350,3.0999999046325684
124154,12,Florida,2001,C350,3.0
124154,12,Florida,2002,C350,2.9000000953674316
124154,12,Florida,2003,C350,2.9000000953674316
124154,12,Florida,2004,C350,3.200000047683716
124154,12,Florida,2005,C350,3.200000047683716
124154,12,Florida,2006,C350,3.0999999046325684
124154,12,Florida,2007,C350,3.0
124154,12,Florida,2008,C350,3.0
124154,12,Florida,2009,C350,2.799999952316284
124154,12,Florida,2010,C350,2.799999952316284
124154,12,Florida,2017,C350,3.0999999046325684
124154,12,Florida,2018,C350,2.9000000953674316
124154,12,Florida,2019,C350,3.200000047683716
124154,12,Florida,2020,C350,3.0999999046325684
124154,12,Florida,2021,C350,2.9000000953674316
124154,12,Florida,2022,C350,3.0
131001,13,Georgia,1966,1001,
131001,13,Georgia,2022,1001,2.0999999046325684
131001,13,Georgia,2021,1001,2.0
131001,13,Georgia,2020,1001,2.200000047683716
131001,13,Georgia,2019,1001,2.200000047683716
131001,13,Georgia,2018,1001,2.0
131001,13,Georgia,2017,1001,1.7999999523162842
131001,13,Georgia,2010,1001,2.200000047683716
131001,13,Georgia,2009,1001,2.299999952316284
131001,13,Georgia,2008,1001,2.4000000953674316
131001,13,Georgia,2007,1001,2.299999952316284
131001,13,Georgia,2006,1001,2.5
131001,13,Georgia,2005,1001,2.5999999046325684
131001,13,Georgia,2004,1001,2.799999952316284
131001,13,Georgia,2003,1001,2.700000047683716
131001,13,Georgia,2002,1001,2.799999952316284
131001,13,Georgia,2001,1001,2.5999999046325684
131001,13,Georgia,2000,1001,2.5999999046325684
131001,13,Georgia,1999,1001,2.700000047683716
131001,13,Georgia,1998,1001,2.700000047683716
131001,13,Georgia,1997,1001,2.5999999046325684
131001,13,Georgia,1996,1001,2.9000000953674316
131001,13,Georgia,1995,1001,3.299999952316284
131001,13,Georgia,1994,1001,3.4000000953674316
131001,13,Georgia,1993,1001,3.4000000953674316
131001,13,Georgia,1992,1001,3.0
131001,13,Georgia,1991,1001,3.0999999046325684
131001,13,Georgia,1990,1001,3.299999952316284
131001,13,Georgia,1989,1001,3.200000047683716
131001,13,Georgia,1988,1001,3.200000047683716
131001,13,Georgia,1987,1001,3.299999952316284
131001,13,Georgia,1986,1001,3.0999999046325684
131001,13,Georgia,1985,1001,3.4000000953674316
131001,13,Georgia,1984,1001,3.200000047683716
131001,13,Georgia,1983,1001,
131001,13,Georgia,1982,1001,
131001,13,Georgia,1981,1001,
131001,13,Georgia,1980,1001,
131004,13,Georgia,2000,1004,3.299999952316284
131004,13,Georgia,1999,1004,3.200000047683716
131004,13,Georgia,1998,1004,3.4000000953674316
131004,13,Georgia,1997,1004,3.4000000953674316
131004,13,Georgia,1996,1004,3.4000000953674316
131004,13,Georgia,1995,1004,4.199999809265137
131004,13,Georgia,1994,1004,4.5
131004,13,Georgia,1993,1004,4.099999904632568
131004,13,Georgia,1992,1004,4.099999904632568
131004,13,Georgia,1991,1004,4.099999904632568
131004,13,Georgia,1990,1004,4.0
131004,13,Georgia,1989,1004,3.799999952316284
131004,13,Georgia,1988,1004,3.9000000953674316
131004,13,Georgia,1987,1004,4.099999904632568
131004,13,Georgia,1986,1004,4.099999904632568
131004,13,Georgia,1985,1004,4.300000190734863
131004,13,Georgia,1984,1004,3.9000000953674316
131004,13,Georgia,1983,1004,
131004,13,Georgia,1982,1004,
131004,13,Georgia,1981,1004,
131004,13,Georgia,1980,1004,
131004,13,Georgia,1979,1004,
131004,13,Georgia,1978,1004,
131004,13,Georgia,2001,1004,3.299999952316284
131004,13,Georgia,2002,1004,3.5999999046325684
131004,13,Georgia,2003,1004,3.5999999046325684
131004,13,Georgia,2004,1004,3.700000047683716
131004,13,Georgia,2005,1004,3.700000047683716
131004,13,Georgia,2006,1004,3.5999999046325684
131004,13,Georgia,2007,1004,3.4000000953674316
131004,13,Georgia,2008,1004,3.700000047683716
131004,13,Georgia,2009,1004,3.5999999046325684
131004,13,Georgia,2010,1004,3.5
131005,13,Georgia,1959,1005,
131005,13,Georgia,1972,1005,
131005,13,Georgia,1973,1005,
131005,13,Georgia,1974,1005,
131005,13,Georgia,1975,1005,
131005,13,Georgia,1976,1005,
131005,13,Georgia,1977,1005,
131005,13,Georgia,1978,1005,
131005,13,Georgia,1979,1005,
131005,13,Georgia,1980,1005,
131005,13,Georgia,1981,1005,
131005,13,Georgia,1982,1005,
131005,13,Georgia,1983,1005,
131005,13,Georgia,1984,1005,3.200000047683716
131005,13,Georgia,1985,1005,3.299999952316284
131005,13,Georgia,1986,1005,3.0
131005,13,Georgia,1987,1005,2.9000000953674316
131005,13,Georgia,1988,1005,2.799999952316284
131005,13,Georgia,1989,1005,2.700000047683716
131005,13,Georgia,1990,1005,3.0
131005,13,Georgia,1991,1005,2.9000000953674316
131005,13,Georgia,1992,1005,2.9000000953674316
131005,13,Georgia,1993,1005,2.9000000953674316
131005,13,Georgia,1994,1005,2.5999999046325684
131005,13,Georgia,1995,1005,2.799999952316284
131005,13,Georgia,1996,1005,2.799999952316284
131005,13,Georgia,1997,1005,2.700000047683716
131005,13,Georgia,1998,1005,2.700000047683716
131005,13,Georgia,1999,1005,2.5999999046325684
131005,13,Georgia,2000,1005,2.5999999046325684
131005,13,Georgia,2001,1005,2.5
131005,13,Georgia,2002,1005,2.5999999046325684
131005,13,Georgia,2003,1005,2.200000047683716
131005,13,Georgia,2004,1005,2.700000047683716
131005,13,Georgia,2005,1005,2.5999999046325684
131005,13,Georgia,2006,1005,2.5
131005,13,Georgia,2007,1005,2.299999952316284
131005,13,Georgia,2008,1005,2.5
131005,13,Georgia,2009,1005,2.5
131005,13,Georgia,2010,1005,2.200000047683716
131031,13,Georgia,1966,1031,
131031,13,Georgia,1980,1031,
131031,13,Georgia,1981,1031,
131031,13,Georgia,1982,1031,
131031,13,Georgia,1983,1031,
131031,13,Georgia,1984,1031,3.200000047683716
131031,13,Georgia,1985,1031,3.4000000953674316
131031,13,Georgia,1986,1031,3.0999999046325684
131031,13,Georgia,1987,1031,3.299999952316284
131031,13,Georgia,1988,1031,3.200000047683716
131031,13,Georgia,1989,1031,3.200000047683716
131031,13,Georgia,1990,1031,3.299999952316284
131031,13,Georgia,1991,1031,3.0999999046325684
131031,13,Georgia,1992,1031,3.0
131031,13,Georgia,1993,1031,3.4000000953674316
131031,13,Georgia,1994,1031,3.4000000953674316
131031,13,Georgia,1995,1031,3.299999952316284
131031,13,Georgia,1996,1031,2.9000000953674316
131031,13,Georgia,1997,1031,2.5999999046325684
131031,13,Georgia,1998,1031,2.700000047683716
131031,13,Georgia,1999,1031,2.700000047683716
131031,13,Georgia,2000,1031,2.5999999046325684
131031,13,Georgia,2001,1031,2.5999999046325684
131031,13,Georgia,2002,1031,2.799999952316284
131031,13,Georgia,2003,1031,2.700000047683716
131031,13,Georgia,2004,1031,2.799999952316284
131031,13,Georgia,2005,1031,2.5999999046325684
131031,13,Georgia,2006,1031,2.5
131031,13,Georgia,2007,1031,2.299999952316284
131031,13,Georgia,2008,1031,2.4000000953674316
131031,13,Georgia,2009,1031,2.299999952316284
131031,13,Georgia,2010,1031,2.200000047683716
131031,13,Georgia,2017,1031,1.7999999523162842
131031,13,Georgia,2018,1031,2.0
131031,13,Georgia,2019,1031,2.200000047683716
131031,13,Georgia,2020,1031,2.200000047683716
131031,13,Georgia,2021,1031,2.0
131031,13,Georgia,2022,1031,2.0999999046325684
133007,13,Georgia,1980,3007,
133007,13,Georgia,1981,3007,
133007,13,Georgia,1982,3007,
133007,13,Georgia,1983,3007,
133007,13,Georgia,1984,3007,2.200000047683716
133007,13,Georgia,1985,3007,2.4000000953674316
133007,13,Georgia,1986,3007,2.299999952316284
133007,13,Georgia,1987,3007,2.4000000953674316
133007,13,Georgia,1988,3007,2.5999999046325684
133007,13,Georgia,1989,3007,2.5
133007,13,Georgia,1990,3007,2.4000000953674316
133007,13,Georgia,1991,3007,2.5
133007,13,Georgia,1992,3007,2.0999999046325684
133007,13,Georgia,1993,3007,2.299999952316284
133007,13,Georgia,1994,3007,2.4000000953674316
133007,13,Georgia,1995,3007,2.5999999046325684
133007,13,Georgia,1996,3007,2.4000000953674316
133007,13,Georgia,1997,3007,2.200000047683716
133007,13,Georgia,1998,3007,2.200000047683716
133007,13,Georgia,1999,3007,2.200000047683716
133007,13,Georgia,2000,3007,2.200000047683716
133007,13,Georgia,2001,3007,2.0999999046325684
133007,13,Georgia,2002,3007,2.299999952316284
133007,13,Georgia,2003,3007,2.0999999046325684
133007,13,Georgia,2004,3007,2.0999999046325684
133007,13,Georgia,2005,3007,2.200000047683716
133007,13,Georgia,2006,3007,2.299999952316284
133007,13,Georgia,2007,3007,1.899999976158142
133007,13,Georgia,2008,3007,2.0
133007,13,Georgia,2009,3007,2.0999999046325684
133007,13,Georgia,2010,3007,2.0
133007,13,Georgia,2013,3007,2.0
133007,13,Georgia,2014,3007,2.299999952316284
133007,13,Georgia,2015,3007,2.200000047683716
133007,13,Georgia,2016,3007,2.299999952316284
133007,13,Georgia,2017,3007,2.200000047683716
133007,13,Georgia,2018,3007,2.200000047683716
133007,13,Georgia,2019,3007,2.299999952316284
133007,13,Georgia,2020,3007,2.299999952316284
133007,13,Georgia,2021,3007,2.200000047683716
133007,13,Georgia,2022,3007,2.299999952316284
133011,13,Georgia,2000,3011,1.899999976158142
133011,13,Georgia,2001,3011,1.899999976158142
133011,13,Georgia,2002,3011,1.899999976158142
133011,13,Georgia,2003,3011,1.7000000476837158
133011,13,Georgia,2004,3011,2.0999999046325684
133011,13,Georgia,2005,3011,2.299999952316284
133011,13,Georgia,2006,3011,2.299999952316284
133011,13,Georgia,2007,3011,2.299999952316284
133011,13,Georgia,2008,3011,2.4000000953674316
133011,13,Georgia,2009,3011,2.0999999046325684
133011,13,Georgia,2010,3011,1.899999976158142
133011,13,Georgia,2013,3011,2.0
133011,13,Georgia,2014,3011,2.0
133011,13,Georgia,2015,3011,2.0999999046325684
133011,13,Georgia,2016,3011,2.0999999046325684
133011,13,Georgia,2017,3011,2.0999999046325684
133015,13,Georgia,1979,3015,
133015,13,Georgia,1980,3015,
133015,13,Georgia,1981,3015,
133015,13,Georgia,1982,3015,
133015,13,Georgia,1983,3015,
133015,13,Georgia,1984,3015,3.0
133015,13,Georgia,1985,3015,3.200000047683716
133015,13,Georgia,1986,3015,3.5
133015,13,Georgia,1987,3015,3.799999952316284
133015,13,Georgia,1988,3015,3.5
133015,13,Georgia,1989,3015,3.5999999046325684
133015,13,Georgia,1990,3015,3.5
133015,13,Georgia,1991,3015,3.5999999046325684
133015,13,Georgia,1992,3015,3.5999999046325684
133015,13,Georgia,1993,3015,3.700000047683716
133015,13,Georgia,1994,3015,3.5
133015,13,Georgia,1995,3015,3.200000047683716
133015,13,Georgia,1996,3015,3.0999999046325684
133015,13,Georgia,1997,3015,2.700000047683716
133015,13,Georgia,1998,3015,2.5999999046325684
133015,13,Georgia,1999,3015,2.700000047683716
133015,13,Georgia,2000,3015,2.5
133015,13,Georgia,2001,3015,2.5
133015,13,Georgia,2002,3015,2.5999999046325684
133015,13,Georgia,2003,3015,2.5
133015,13,Georgia,2004,3015,2.799999952316284
133015,13,Georgia,2005,3015,2.9000000953674316
133015,13,Georgia,2006,3015,2.799999952316284
133015,13,Georgia,2007,3015,2.799999952316284
133015,13,Georgia,2008,3015,2.9000000953674316
133015,13,Georgia,2009,3015,3.0
133015,13,Georgia,2010,3015,2.9000000953674316
133015,13,Georgia,2013,3015,3.0999999046325684
133015,13,Georgia,2014,3015,2.9000000953674316
133015,13,Georgia,2015,3015,3.0999999046325684
133015,13,Georgia,2016,3015,3.299999952316284
133015,13,Georgia,2017,3015,3.299999952316284
133016,13,Georgia,1948,3016,
133016,13,Georgia,1949,3016,
133016,13,Georgia,1999,3016,2.299999952316284
133016,13,Georgia,2000,3016,2.299999952316284
133016,13,Georgia,2001,3016,2.0999999046325684
133016,13,Georgia,2002,3016,2.4000000953674316
133016,13,Georgia,2003,3016,2.299999952316284
133016,13,Georgia,2004,3016,2.299999952316284
133016,13,Georgia,2005,3016,2.0999999046325684
133016,13,Georgia,2006,3016,2.299999952316284
133016,13,Georgia,2007,3016,2.299999952316284
133016,13,Georgia,2008,3016,2.4000000953674316
133016,13,Georgia,2009,3016,2.0999999046325684
133016,13,Georgia,2010,3016,2.0
133017,13,Georgia,1966,3017,
133017,13,Georgia,1980,3017,
133017,13,Georgia,1981,3017,
133017,13,Georgia,1982,3017,
133017,13,Georgia,1983,3017,
133017,13,Georgia,1984,3017,3.200000047683716
133017,13,Georgia,1985,3017,3.4000000953674316
133017,13,Georgia,1986,3017,3.0999999046325684
133017,13,Georgia,1987,3017,3.299999952316284
133017,13,Georgia,1988,3017,3.200000047683716
133017,13,Georgia,1989,3017,3.200000047683716
133017,13,Georgia,1990,3017,3.299999952316284
133017,13,Georgia,1991,3017,3.0999999046325684
133017,13,Georgia,1992,3017,3.0
133017,13,Georgia,1993,3017,3.4000000953674316
133017,13,Georgia,1994,3017,3.4000000953674316
133017,13,Georgia,1995,3017,3.299999952316284
133017,13,Georgia,1996,3017,2.9000000953674316
133017,13,Georgia,1997,3017,2.5999999046325684
133017,13,Georgia,1998,3017,2.700000047683716
133017,13,Georgia,1999,3017,2.700000047683716
133017,13,Georgia,2000,3017,2.5999999046325684
133017,13,Georgia,2001,3017,2.5999999046325684
133017,13,Georgia,2002,3017,2.799999952316284
133017,13,Georgia,2003,3017,2.700000047683716
133017,13,Georgia,2004,3017,2.799999952316284
133017,13,Georgia,2005,3017,2.5999999046325684
133017,13,Georgia,2006,3017,2.5
133017,13,Georgia,2007,3017,2.299999952316284
133017,13,Georgia,2008,3017,2.4000000953674316
133017,13,Georgia,2009,3017,2.299999952316284
133017,13,Georgia,2010,3017,2.200000047683716
133017,13,Georgia,2013,3017,2.0999999046325684
133017,13,Georgia,2014,3017,2.0
133017,13,Georgia,2015,3017,2.0999999046325684
133017,13,Georgia,2016,3017,2.0
133017,13,Georgia,2017,3017,1.7999999523162842
133017,13,Georgia,2018,3017,2.0
133017,13,Georgia,2019,3017,2.200000047683716
133017,13,Georgia,2020,3017,2.200000047683716
133017,13,Georgia,2021,3017,2.0
133017,13,Georgia,2022,3017,2.0999999046325684
133018,13,Georgia,1973,3018,
133018,13,Georgia,1974,3018,
133018,13,Georgia,1975,3018,
133018,13,Georgia,1976,3018,
133018,13,Georgia,1977,3018,
133018,13,Georgia,1978,3018,
133018,13,Georgia,1979,3018,
133018,13,Georgia,1980,3018,
133018,13,Georgia,1981,3018,
133018,13,Georgia,1982,3018,
133018,13,Georgia,1983,3018,
133018,13,Georgia,1984,3018,2.700000047683716
133018,13,Georgia,1985,3018,2.9000000953674316
133018,13,Georgia,1986,3018,2.799999952316284
133018,13,Georgia,1987,3018,2.9000000953674316
133018,13,Georgia,1988,3018,3.0
133018,13,Georgia,1989,3018,3.0
133018,13,Georgia,1990,3018,2.700000047683716
133018,13,Georgia,1991,3018,2.5
133018,13,Georgia,1992,3018,2.700000047683716
133018,13,Georgia,1993,3018,2.5
133018,13,Georgia,1994,3018,2.5
133018,13,Georgia,1995,3018,2.5
133018,13,Georgia,1996,3018,2.5999999046325684
133018,13,Georgia,1997,3018,2.4000000953674316
133018,13,Georgia,1998,3018,2.4000000953674316
133018,13,Georgia,1999,3018,2.4000000953674316
133018,13,Georgia,2000,3018,2.299999952316284
133018,13,Georgia,2001,3018,2.299999952316284
133018,13,Georgia,2002,3018,2.299999952316284
133018,13,Georgia,2003,3018,2.299999952316284
133018,13,Georgia,2004,3018,2.200000047683716
133018,13,Georgia,2005,3018,2.4000000953674316
133018,13,Georgia,2006,3018,2.299999952316284
133018,13,Georgia,2007,3018,2.0
133018,13,Georgia,2008,3018,2.5999999046325684
133018,13,Georgia,2009,3018,2.299999952316284
133018,13,Georgia,2010,3018,2.0999999046325684
133019,13,Georgia,1966,3019,
133019,13,Georgia,1980,3019,
133019,13,Georgia,1981,3019,
133019,13,Georgia,1982,3019,
133019,13,Georgia,1983,3019,
133019,13,Georgia,1984,3019,3.200000047683716
133019,13,Georgia,1985,3019,3.4000000953674316
133019,13,Georgia,1986,3019,3.0999999046325684
133019,13,Georgia,1987,3019,3.299999952316284
133019,13,Georgia,1988,3019,3.200000047683716
133019,13,Georgia,1989,3019,3.200000047683716
133019,13,Georgia,1990,3019,3.299999952316284
133019,13,Georgia,1991,3019,3.0999999046325684
133019,13,Georgia,1992,3019,3.0
133019,13,Georgia,1993,3019,3.4000000953674316
133019,13,Georgia,1994,3019,3.4000000953674316
133019,13,Georgia,1995,3019,3.299999952316284
133019,13,Georgia,1996,3019,2.9000000953674316
133019,13,Georgia,1997,3019,2.5999999046325684
133019,13,Georgia,1998,3019,2.700000047683716
133019,13,Georgia,1999,3019,2.700000047683716
133019,13,Georgia,2000,3019,2.5999999046325684
133019,13,Georgia,2001,3019,2.5999999046325684
133019,13,Georgia,2002,3019,2.799999952316284
133019,13,Georgia,2003,3019,2.700000047683716
133019,13,Georgia,2004,3019,2.799999952316284
133019,13,Georgia,2005,3019,2.5999999046325684
133019,13,Georgia,2006,3019,2.5
133019,13,Georgia,2007,3019,2.299999952316284
133019,13,Georgia,2008,3019,2.4000000953674316
133019,13,Georgia,2009,3019,2.299999952316284
133019,13,Georgia,2010,3019,2.200000047683716
133019,13,Georgia,2013,3019,2.700000047683716
133019,13,Georgia,2014,3019,2.9000000953674316
133019,13,Georgia,2015,3019,2.9000000953674316
133019,13,Georgia,2016,3019,2.9000000953674316
133019,13,Georgia,2017,3019,2.799999952316284
133019,13,Georgia,2018,3019,2.9000000953674316
133019,13,Georgia,2019,3019,2.799999952316284
133019,13,Georgia,2020,3019,2.9000000953674316
133019,13,Georgia,2021,3019,2.5999999046325684
133019,13,Georgia,2022,3019,2.9000000953674316
133020,13,Georgia,1959,3020,
133020,13,Georgia,1972,3020,
133020,13,Georgia,1973,3020,
133020,13,Georgia,1974,3020,
133020,13,Georgia,1975,3020,
133020,13,Georgia,1976,3020,
133020,13,Georgia,1977,3020,
133020,13,Georgia,1978,3020,
133020,13,Georgia,1979,3020,
133020,13,Georgia,1980,3020,
133020,13,Georgia,1981,3020,
133020,13,Georgia,1982,3020,
133020,13,Georgia,1983,3020,
133020,13,Georgia,1984,3020,3.200000047683716
133020,13,Georgia,1985,3020,3.299999952316284
133020,13,Georgia,1986,3020,3.0
133020,13,Georgia,1987,3020,2.9000000953674316
133020,13,Georgia,1988,3020,2.799999952316284
133020,13,Georgia,1989,3020,2.700000047683716
133020,13,Georgia,1990,3020,3.0
133020,13,Georgia,1991,3020,2.9000000953674316
133020,13,Georgia,1992,3020,2.9000000953674316
133020,13,Georgia,1993,3020,2.9000000953674316
133020,13,Georgia,1994,3020,2.5999999046325684
133020,13,Georgia,1995,3020,2.799999952316284
133020,13,Georgia,1996,3020,2.799999952316284
133020,13,Georgia,1997,3020,2.700000047683716
133020,13,Georgia,1998,3020,2.700000047683716
133020,13,Georgia,1999,3020,2.5999999046325684
133020,13,Georgia,2000,3020,2.5999999046325684
133020,13,Georgia,2001,3020,2.5
133020,13,Georgia,2002,3020,2.5999999046325684
133020,13,Georgia,2003,3020,2.200000047683716
133020,13,Georgia,2004,3020,2.700000047683716
133020,13,Georgia,2005,3020,2.5999999046325684
133020,13,Georgia,2006,3020,2.5
133020,13,Georgia,2007,3020,2.299999952316284
133020,13,Georgia,2008,3020,2.5
133020,13,Georgia,2009,3020,2.5
133020,13,Georgia,2010,3020,2.200000047683716
133020,13,Georgia,2013,3020,2.299999952316284
133020,13,Georgia,2014,3020,2.200000047683716
133020,13,Georgia,2015,3020,2.299999952316284
133020,13,Georgia,2016,3020,2.5
133020,13,Georgia,2017,3020,2.5
133020,13,Georgia,2018,3020,2.5
133020,13,Georgia,2019,3020,2.5
133020,13,Georgia,2020,3020,2.5999999046325684
133020,13,Georgia,2021,3020,2.299999952316284
133020,13,Georgia,2022,3020,2.5
134092,13,Georgia,1976,4092,
134092,13,Georgia,1977,4092,
134092,13,Georgia,1978,4092,
134092,13,Georgia,1979,4092,
134092,13,Georgia,1980,4092,
134092,13,Georgia,1981,4092,
134092,13,Georgia,1982,4092,
134092,13,Georgia,1983,4092,
134092,13,Georgia,1984,4092,2.5
134092,13,Georgia,1985,4092,2.5
134092,13,Georgia,1986,4092,2.299999952316284
134092,13,Georgia,1987,4092,2.4000000953674316
134092,13,Georgia,1988,4092,2.4000000953674316
134092,13,Georgia,1989,4092,2.4000000953674316
134092,13,Georgia,1990,4092,2.5
134092,13,Georgia,1991,4092,2.700000047683716
134092,13,Georgia,1992,4092,2.5
134092,13,Georgia,1993,4092,2.5999999046325684
134092,13,Georgia,1994,4092,2.700000047683716
134092,13,Georgia,1995,4092,2.5999999046325684
134092,13,Georgia,1996,4092,2.5
134092,13,Georgia,1997,4092,2.5
134092,13,Georgia,1998,4092,2.700000047683716
134092,13,Georgia,1999,4092,2.4000000953674316
134092,13,Georgia,2000,4092,2.5
134092,13,Georgia,2001,4092,2.299999952316284
134092,13,Georgia,2002,4092,2.5
134092,13,Georgia,2003,4092,2.299999952316284
134092,13,Georgia,2004,4092,2.5
134092,13,Georgia,2005,4092,2.5999999046325684
134092,13,Georgia,2006,4092,2.5
134092,13,Georgia,2007,4092,2.4000000953674316
134092,13,Georgia,2008,4092,2.4000000953674316
134092,13,Georgia,2009,4092,2.299999952316284
134092,13,Georgia,2010,4092,2.299999952316284
