STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,GATOR_CRACK_A_L,GATOR_CRACK_A_M,GATOR_CRACK_A_H,BLK_CRACK_A_L,BLK_CRACK_A_M,BLK_CRACK_A_H,EDGE_CRACK_L_L,EDGE_CRACK_L_M,EDGE_CRACK_L_H,LONG_CRACK_WP_L_L,LONG_CRACK_WP_L_M,LONG_CRACK_WP_L_H,LONG_CRACK_WP_SEAL_L_L,LONG_CRACK_WP_SEAL_L_M,LONG_CRACK_WP_SEAL_L_H,LONG_CRACK_NWP_L_L,LONG_CRACK_NWP_L_M,LONG_CRACK_NWP_L_H,LONG_CRACK_NWP_SEAL_L_L,LONG_CRACK_NWP_SEAL_L_M,LONG_CRACK_NWP_SEAL_L_H,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,PATCH_NO_L,PATCH_NO_M,PATCH_NO_H,PATCH_A_L,PATCH_A_M,PATCH_A_H,POTHOLES_NO_L,POTHOLES_NO_M,POTHOLES_NO_H,POTHOLES_A_L,POTHOLES_A_M,POTHOLES_A_H,SHOVING_NO,SHOVING_A,BLEEDING,POLISH_AGG_A,RAVELING,PUMPING_NO,PUMPING_L,OTHER,SURVEY_WIDTH,WP_LENGTH_CRACKED,TRANS_CRACK_L_GT183
16,Idaho,C350,1995-09-11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999046325684,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.2999999523162842,64.5999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,,,,0.0,0.0,"CHIP SEAL SURFACE, EXCESS ASPHALT IN WP FOR APPROX 304.8m2.",4.5,0.0,64.5999984741211
16,Idaho,C350,1990-10-24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,55.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,,,,0.0,0.0,,4.599999904632568,0.0,50.29999923706055
17,Illinois,0601,2004-10-20,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.30000305175781,24.200000762939453,128.3000030517578,0.0,0.0,0.0,12.0,7.0,3.0,32.599998474121094,21.799999237060547,10.800000190734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5999999046325684,0.0,61.400001525878906
17,Illinois,0601,2006-04-27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,152.5,0.0,0.0,0.0,6.0,11.0,8.0,22.200000762939453,38.79999923706055,29.600000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,3.700000047683716,0.0,88.80000305175781
17,Illinois,0601,2009-09-15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,152.5,152.5,0.0,0.0,0.0,2.0,9.0,10.0,4.300000190734863,26.0,34.599998474121094,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,16.299999237060547,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,0.0,61.599998474121094
17,Illinois,0601,2005-09-20,7,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.19999694824219,152.5,0.0,0.0,0.0,0.0,8.0,7.0,7.0,25.0,25.899999618530273,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,,3.5999999046325684,3.0,67.9000015258789
17,Illinois,0602,2004-10-19,8,2.9000000953674316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.79998779296875,1.2999999523162842,305.0,0.0,0.0,0.0,4.0,15.0,6.0,12.699999809265137,53.70000076293945,22.100000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,28.0,86.80000305175781
17,Illinois,0602,2005-09-20,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.8000030517578,106.80000305175781,290.5,0.0,0.0,0.0,4.0,7.0,19.0,6.199999809265137,25.899999618530273,70.30000305175781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.100000023841858,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,0.0,98.19999694824219
17,Illinois,0602,2006-04-25,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.300000190734863,0.0,610.0,0.0,0.0,0.0,4.0,9.0,19.0,9.899999618530273,31.600000381469727,70.30000305175781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.100000023841858,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000 FT SECTION,3.700000047683716,0.0,111.80000305175781
17,Illinois,0602,2009-09-14,10,8.800000190734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,505.79998779296875,305.0,0.0,0.0,0.0,4.0,8.0,8.0,10.399999618530273,25.299999237060547,29.600000381469727,0.0,0.0,0.0,0.0,7.0,12.0,0.0,7.099999904632568,16.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000 FT. SECTION,3.700000047683716,18.0,61.099998474121094
17,Illinois,0603,1991-12-17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,18.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5,0.0,18.299999237060547
17,Illinois,0603,2009-09-15,8,0.0,97.19999694824219,0.0,0.0,0.0,444.20001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,0.0,2.299999952316284,20.600000381469727,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,"JT AT LANE EDGE IS HIGH SEVERITY, DISTRESS INCLUDED WITH 2H BLOCK CRACKING",3.700000047683716,167.8000030517578,0.0
17,Illinois,0603,2001-12-05,3,0.0,0.0,0.0,93.4000015258789,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,278.3999938964844,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,15.100000381469727,18.100000381469727,3.5999999046325684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5999999046325684,11.0,32.599998474121094
17,Illinois,0603,2006-04-26,7,9.199999809265137,65.5999984741211,7.599999904632568,103.5,278.8999938964844,97.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.4000000953674316,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,152.5,0.0
17,Illinois,0603,2005-09-21,6,27.200000762939453,19.799999237060547,0.30000001192092896,310.1000061035156,149.1999969482422,48.70000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.399999976158142,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,3.700000047683716,151.5,0.0
17,Illinois,0603,1999-08-18,3,0.0,0.0,0.0,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.70000076293945,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,32.20000076293945,3.700000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,0.0,28.100000381469727
17,Illinois,0603,2004-10-20,5,52.0,10.600000381469727,0.0,3.0,4.599999904632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.400001525878906,0.0,305.0,0.0,0.0,0.0,75.0,5.0,3.0,74.4000015258789,13.699999809265137,8.300000190734863,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.699999988079071,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,148.0,49.400001525878906
17,Illinois,0603,2002-11-06,4,9.100000381469727,0.0,0.0,99.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,11.600000381469727,21.399999618530273,2.5999999046325684,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.30000001192092896,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5999999046325684,47.70000076293945,31.299999237060547
17,Illinois,0603,1995-06-22,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.199999809265137,0.0,0.0,0.0,0.0,0.0,14.600000381469727,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,24.100000381469727,3.799999952316284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5999999046325684,8.199999809265137,26.600000381469727
17,Illinois,0603,1992-07-01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,22.200000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,LONG.CRACKS AT CONSTRUCTION JOINTS WAS NOT DETERMINED TO BE REFLECTIVE,3.5999999046325684,0.0,22.200000762939453
17,Illinois,0603,1998-09-16,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899999976158142,0.0,0.0,0.0,0.0,0.0,39.599998474121094,14.699999809265137,0.0,0.0,0.0,0.0,13.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.30000001192092896,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.799999952316284,7.099999904632568,25.100000381469727
17,Illinois,0603,1993-08-04,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.799999952316284,0.0,21.0
17,Illinois,0604,1998-09-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.39999389648438,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,23.5,18.299999237060547,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,0.0,40.29999923706055
17,Illinois,0604,2009-09-16,7,106.69999694824219,106.4000015258789,0.0,0.0,0.0,329.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21.5,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,304.79998779296875,0.0
17,Illinois,0604,2006-04-26,6,0.0,57.099998474121094,0.0,0.0,503.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.700000047683716,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,129.3000030517578,0.0
17,Illinois,0604,2004-10-21,5,52.400001525878906,97.69999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.899999618530273,0.0,305.0,0.0,0.0,0.0,108.0,1.0,4.0,77.5,3.4000000953674316,9.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000000298023224,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,198.60000610351562,34.29999923706055
17,Illinois,0604,2005-09-21,5,9.0,36.599998474121094,0.0,329.5,189.10000610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.20000000298023224,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,91.0,0.0
17,Illinois,0604,1999-08-18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.8000030517578,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,39.79999923706055,3.700000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,TRANSVERSE CRACK SEALS BROKE DOWN FROM LAST SURVEY,3.700000047683716,0.0,40.400001525878906
17,Illinois,0604,2001-12-05,4,7.599999904632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.1000061035156,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,25.600000381469727,14.899999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,15.300000190734863,40.5
17,Illinois,0604,2002-11-06,5,30.399999618530273,0.0,0.0,10.300000190734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.5,16.5,0.0,0.0,0.0,0.0,13.0,5.0,0.0,29.600000381469727,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,52.79999923706055,41.29999923706055
17,Illinois,0604,1995-06-22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.8000030517578,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,32.29999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5999999046325684,0.0,32.29999923706055
17,Illinois,0604,1992-06-29,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.800000190734863,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,22.200000762939453,0.0,0.0,22.200000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,SAW AND SEAL JOINTS,3.5999999046325684,0.0,22.200000762939453
17,Illinois,0604,1993-08-04,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.799999952316284,0.0,21.0
17,Illinois,0604,1991-12-18,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,21.899999618530273,0.0,0.0,21.899999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5999999046325684,0.0,21.899999618530273
17,Illinois,0605,2004-10-19,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.6999969482422,236.8000030517578,37.70000076293945,0.0,0.0,0.0,15.0,10.0,0.0,49.900001525878906,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,1000' SECTION ASPHALT OVERLAY OF PCC LONG. CRACK ALONG PAVEMENT EDGE THROUGHOUT,3.700000047683716,0.0,85.9000015258789
17,Illinois,0605,2006-04-25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.900000095367432,305.0,305.0,0.0,0.0,0.0,4.0,11.0,15.0,12.0,38.599998474121094,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000 FT SECTION,3.700000047683716,0.0,103.5999984741211
17,Illinois,0605,2009-09-14,9,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.1999969482422,408.5,305.0,0.0,0.0,0.0,4.0,11.0,11.0,5.300000190734863,38.70000076293945,38.5,0.0,0.0,0.0,0.0,7.0,6.0,0.0,6.599999904632568,7.400000095367432,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000 FT. SECTION,3.700000047683716,1.0,77.0
17,Illinois,0605,2005-09-20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.5,286.79998779296875,45.79999923706055,0.0,0.0,0.0,3.0,15.0,10.0,4.599999904632568,55.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,,3.700000047683716,0.0,95.0999984741211
17,Illinois,0606,1998-09-15,7,1.7999999523162842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,11.199999809265137,33.599998474121094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.20000000298023224,0.30000001192092896,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.799999952316284,9.0,44.79999923706055
17,Illinois,0606,2009-09-15,11,0.0,255.3000030517578,0.0,0.0,0.0,270.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,38.79999923706055,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,301.3999938964844,0.0
17,Illinois,0606,2005-09-21,9,21.799999237060547,52.5,0.0,160.10000610351562,186.10000610351562,137.1999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,178.39999389648438,0.0
17,Illinois,0606,2006-04-26,10,0.0,70.30000305175781,13.0,0.0,375.6000061035156,96.30000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.199999809265137,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,204.8000030517578,0.0
17,Illinois,0606,1999-08-19,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.699999809265137,0.0,0.0,0.0,0.0,0.0,48.29999923706055,152.39999389648438,0.0,0.0,0.0,0.0,4.0,8.0,0.0,14.399999618530273,28.799999237060547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4000000059604645,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,6.699999809265137,43.20000076293945
17,Illinois,0606,2004-10-20,9,23.0,7.199999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.899999618530273,205.1999969482422,128.0,0.0,0.0,0.0,35.0,6.0,5.0,40.5,18.100000381469727,17.799999237060547,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.300000190734863,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,SMALL TRANS CRACKS AT CENTER LINE INCLUDED AS HIGH NON WHEEL PATH LONG CRACKING,3.700000047683716,102.5,58.099998474121094
17,Illinois,0606,2002-11-06,9,0.0,31.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.299999237060547,305.0,0.0,0.0,0.0,0.0,16.0,7.0,1.0,45.20000076293945,24.5,3.700000047683716,0.0,0.0,0.0,1.0,1.0,0.0,7.300000190734863,0.20000000298023224,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,104.0,68.30000305175781
17,Illinois,0606,2001-12-05,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.3000030517578,152.5,0.0,0.0,0.0,0.0,7.0,5.0,0.0,20.799999237060547,18.299999237060547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.199999809265137,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,26.799999237060547,36.599998474121094
17,Illinois,0606,1995-06-22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,32.400001525878906,0.0,3.700000047683716,0.0,0.0,0.0,2.0,0.0,0.0,0.20000000298023224,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,TRANSVERSE CRACKS ARE POSSIBLE REFLECTIVE,3.5999999046325684,0.0,33.70000076293945
17,Illinois,0606,1992-07-01,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,14.800000190734863,3.700000047683716,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.20000000298023224,0.0,0.0,2,0,0,0.20000000298023224,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5999999046325684,0.0,17.0
17,Illinois,0606,1993-08-04,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.20000000298023224,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,0.0,14.0
17,Illinois,0606,1991-12-17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.699999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,0.0,13.199999809265137
17,Illinois,0607,1998-09-16,5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,158.89999389648438,0.0,0.0,0.0,0.0,6.0,5.0,0.0,14.100000381469727,13.100000381469727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.700000047683716,12.5,22.200000762939453
17,Illinois,0607,2009-09-16,10,0.0,159.5,41.5,0.0,0.0,307.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,55.70000076293945,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,33.5,,3.700000047683716,286.5,0.0
