STATE_CODE,STATE_CODE_EXP,SHRP_ID,START_DATE,RECORD_STATUS,END_DATE,VOLUME_SITE,CLASS_SITE,WIM_SITE,ID3,ID6,LTPP_DIR,LTPP_DIR_EXP,LTPP_LANE,LANES_LTPP_DIR,LANES_NON_LTPP_DIR,SRO_CLASS,SRO_CLASS_EXP,SRO_WEIGHT_EXP,SRO_WEIGHT,DATA_AVAILABILITY,DATA_AVAILABILITY_EXP,FUNC_CLASS,FUNC_CLASS_EXP,COMMENTS,CARD4INFO,CARD4INFO_EXP,CARDCINFO_EXP,CARDCINFO,ERR_1AM1PM,ERR_8ZERO,ERR_4STATIC,LTPP_LN_ONLY,USEFILENAME,UPDATE_LNDIR,LOAD_LN,LOAD_DIR_EXP,LOAD_DIR,LOAD_HOURS
12,Florida,0565,1990-01-01,E,1991-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,0566,1995-01-01,E,1995-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,0566,2003-03-20,E,2050-12-31,,0500,0500,,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,9.0,Continuous WIM meeting the ASTM standard,2,Rural Principal Arterial - Other,"ALL DATA, ALL SITES -- DATA BEYOND COLUMN 51 IS INVALID",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,0566,1994-01-01,E,1994-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,6.0,Continuous vehicle classification with some seasonal WIM,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,0566,1993-01-01,E,1993-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,5.0,Continuous vehicle classification with limited WIM,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,0566,1996-01-01,E,1996-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,0566,1992-01-01,E,1992-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,0566,1997-01-01,E,2003-03-19,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,0566,1990-01-01,E,1991-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,1030,1995-01-01,E,1995-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,1030,2003-03-20,E,2050-12-31,,0500,0500,,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,9.0,Continuous WIM meeting the ASTM standard,2,Rural Principal Arterial - Other,"ALL DATA, ALL SITES -- DATA BEYOND COLUMN 51 IS INVALID",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,1030,1994-01-01,E,1994-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,6.0,Continuous vehicle classification with some seasonal WIM,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,1030,1993-01-01,E,1993-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,5.0,Continuous vehicle classification with limited WIM,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,1030,1996-01-01,E,1996-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,1030,1992-01-01,E,1992-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,1030,1997-01-01,E,2003-03-19,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,1030,1990-01-01,E,1991-12-31,,1030,1030,21,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,1060,1993-01-01,E,1993-12-31,,1060,1060,193,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,12,Urban Principal Arterial - Other Freeways or Expressways,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,1060,1994-01-01,E,1994-12-31,,1060,1060,193,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,12,Urban Principal Arterial - Other Freeways or Expressways,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,1060,1990-01-01,E,1992-12-31,,1060,1060,193,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,12,Urban Principal Arterial - Other Freeways or Expressways,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,1060,1997-01-01,E,2050-12-31,,1060,1060,193,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,12,Urban Principal Arterial - Other Freeways or Expressways,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,1060,1995-01-01,E,1996-12-31,,1060,1060,193,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,12,Urban Principal Arterial - Other Freeways or Expressways,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,1370,1990-01-01,E,1991-12-31,,1370,1370,223,,1,North,1,1,1,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,1,Rural Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,1370,1996-01-01,E,2050-12-31,,1370,1370,223,,1,North,1,1,1,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,6,Rural Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,1370,1992-01-01,E,1992-12-31,,1370,1370,223,,1,North,1,1,1,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,6,Rural Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,1370,1994-01-01,E,1994-12-31,,1370,1370,223,,1,North,1,1,1,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,6,Rural Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,1370,1995-01-01,E,1995-12-31,,1370,1370,223,,1,North,1,1,1,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,6,Rural Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,1370,1993-01-01,E,1993-12-31,,1370,1370,223,,1,North,1,1,1,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,6,Rural Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,3804,1996-01-01,E,2050-12-31,,3804,3804,194,,5,South,1,3,3,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,1,Rural Principal Arterial - Interstate,"SRO UPDATEAll data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,3804,1990-01-01,E,1995-12-31,,3804,3804,194,,5,South,1,3,3,,,,,,,1,Rural Principal Arterial - Interstate,"Starting recordAll data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,3811,1990-01-01,E,1991-12-31,,3811,3811,220,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,3811,1996-01-01,E,2050-12-31,,3811,3811,220,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,3811,1992-01-01,E,1992-12-31,,3811,3811,220,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,3811,1993-01-01,E,1995-12-31,,3811,3811,220,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,3995,1990-01-01,E,1991-12-31,,3995,3995,198,,1,North,1,3,3,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,11,Urban Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,3995,1994-01-01,E,1994-12-31,,3995,3995,198,,1,North,1,3,3,S,Site specific equipment,Site specific equipment,S,6.0,Continuous vehicle classification with some seasonal WIM,11,Urban Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,3995,1992-01-01,E,1992-12-31,,3995,3995,198,,1,North,1,3,3,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,11,Urban Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,3995,1996-01-01,E,1996-12-31,,3995,3995,198,,1,North,1,3,3,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,11,Urban Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,3995,1997-01-01,E,2050-12-31,,3995,3995,198,,1,North,1,3,3,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,11,Urban Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,3995,1995-01-01,E,1995-12-31,,3995,3995,198,,1,North,1,3,3,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,11,Urban Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,3995,1993-01-01,E,1993-12-31,,3995,3995,198,,1,North,1,3,3,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,11,Urban Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,3996,1990-01-01,E,1995-12-31,,3996,3996,283,,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,1,Rural Principal Arterial - Interstate,"Starting recordAll data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,3996,1996-01-01,E,2050-12-31,,3996,3996,283,,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"SRO UPDATEAll data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,3997,1997-01-01,E,2050-12-31,,3997,3997,189,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,3997,1994-01-01,E,1994-12-31,,3997,3997,189,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,6.0,Continuous vehicle classification with some seasonal WIM,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,3997,1996-01-01,E,1996-12-31,,3997,3997,189,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,3997,1992-01-01,E,1992-12-31,,3997,3997,189,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,3997,1995-01-01,E,1995-12-31,,3997,3997,189,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,3997,1993-01-01,E,1993-12-31,,3997,3997,189,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,3997,1990-01-01,E,1991-12-31,,3997,3997,189,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,4000,1995-01-01,E,1995-12-31,,4000,4000,25,,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
12,Florida,4000,1996-01-01,E,1996-12-31,,4000,4000,25,,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,6.0,Continuous vehicle classification with some seasonal WIM,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
12,Florida,4000,1993-01-01,E,1994-12-31,,4000,4000,25,,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,6.0,Continuous vehicle classification with some seasonal WIM,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
12,Florida,4000,1997-01-01,E,2050-12-31,,4000,4000,25,,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,N,N,N,N,Y,N,1,East,3,N
12,Florida,4000,1990-01-01,E,1992-12-31,,4000,4000,25,,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
12,Florida,4057,1990-01-01,E,2050-12-31,,4057,4057,,,5,South,1,3,3,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,1,Rural Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,N,N,N,N,Y,N,1,South,5,N
12,Florida,4059,1990-01-01,E,1991-12-31,,4059,4059,29,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,4059,1993-01-01,E,1994-12-31,,4059,4059,29,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,8.0,Continuous WIM that does not meet the ASTM standards,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,4059,1997-01-01,E,2050-12-31,,4059,4059,29,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,N,N,N,N,Y,N,1,South,5,N
12,Florida,4059,1992-01-01,E,1992-12-31,,4059,4059,29,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,4059,1995-01-01,E,1996-12-31,,4059,4059,29,,5,South,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
12,Florida,4096,1990-01-01,E,1991-12-31,,4096,4096,192,,7,West,1,1,1,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,4096,1994-01-01,E,1994-12-31,,4096,4096,192,,7,West,1,1,1,S,Site specific equipment,Site specific equipment,S,6.0,Continuous vehicle classification with some seasonal WIM,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,4096,1993-01-01,E,1993-12-31,,4096,4096,192,,7,West,1,1,1,S,Site specific equipment,Site specific equipment,S,5.0,Continuous vehicle classification with limited WIM,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,4096,1996-01-01,E,2050-12-31,,4096,4096,192,,7,West,1,1,1,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,N,N,N,N,Y,N,1,West,7,N
12,Florida,4096,1992-01-01,E,1992-12-31,,4096,4096,192,,7,West,1,1,1,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,4096,1995-01-01,E,1995-12-31,,4096,4096,192,,7,West,1,1,1,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,4097,1990-01-01,E,1991-12-31,,4097,4097,,,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,1,Rural Principal Arterial - Interstate,"ALL DATA, ALL SITES -- DATA BEYOND COLUMN 51 IS INVALID.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,4097,1993-01-01,E,1993-12-31,,4097,4097,218,,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,5.0,Continuous vehicle classification with limited WIM,1,Rural Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
12,Florida,4097,1994-01-01,E,1994-12-31,,4097,4097,218,,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,1,Rural Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
12,Florida,4097,1996-01-01,E,2050-12-31,,4097,4097,218,,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,1,Rural Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
12,Florida,4097,1992-01-01,E,1992-12-31,,4097,4097,218,,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,1,Rural Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
12,Florida,4097,1995-01-01,E,1995-12-31,,4097,4097,218,,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,1,Rural Principal Arterial - Interstate,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
12,Florida,4099,1993-01-01,E,1993-12-31,,4099,4099,203,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,14,Urban Other Principal Arterial,"OUT OF STUDY 29 JUN, 1992All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,4099,1994-01-01,E,1994-12-31,,4099,4099,203,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,14,Urban Other Principal Arterial,"OUT OF STUDY 29 JUN, 1992All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,4099,1992-01-01,E,1992-12-31,,4099,4099,203,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,14,Urban Other Principal Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,4099,1995-01-01,E,1995-12-31,,4099,4099,203,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,14,Urban Other Principal Arterial,"OUT OF STUDY 29 JUN, 1992All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,4099,1990-01-01,E,1991-12-31,,4099,4099,203,,7,West,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,14,Urban Other Principal Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
12,Florida,4100,1990-01-01,E,1991-12-31,,4100,4100,219,,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,14,Urban Other Principal Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
12,Florida,4100,1996-01-01,E,2050-12-31,,4100,4100,219,,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,6,Rural Minor Arterial,"SRO UPDATEAll data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,N,N,N,N,Y,N,1,North,1,N
12,Florida,4100,1993-01-01,E,1993-12-31,,4100,4100,219,,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,5.0,Continuous vehicle classification with limited WIM,14,Urban Other Principal Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
